// General information: 
//  MT Manager version: 2020.0.2 
//  XDA version: 2020.0.2 build 5355 rev 106296 built on 2020-10-15
// Device information: 
//  DeviceId: 008002103C
//  ProductCode: MTi-680G-8A1G6
//  Firmware Version: 1.2.2
//  Hardware Version: 1.0.0
// Device settings: 
//  Filter Profile: General_RTK(24.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
// PacketCounter FreeAcc_E FreeAcc_N FreeAcc_U
52594 -1.165442 -2.401350 1.286136
52595 -1.112986 -2.444868 1.358967
52596 -1.067887 -2.415112 1.282928
52597 -1.075062 -2.495715 1.361713
52598 -1.051011 -2.539508 1.293463
52599 -1.089728 -2.598843 1.346157
52600 -1.074573 -2.645457 1.400829
52601 -1.099146 -2.663332 1.355220
52602 -1.113747 -2.639496 1.449654
52603 -1.029114 -2.647500 1.406267
52604 -0.978313 -2.667600 1.482462
52605 -0.959175 -2.691108 1.497246
52606 -0.920845 -2.711220 1.553381
52607 -0.884367 -2.698361 1.551050
52608 -0.824379 -2.667025 1.611523
52609 -0.835756 -2.676608 1.670060
52610 -0.863688 -2.721150 1.742119
52611 -0.896710 -2.793627 1.824530
52612 -0.926515 -2.865577 1.898665
52613 -0.959161 -2.983488 2.023775
52614 -1.000004 -3.080908 2.130538
52615 -1.039748 -3.121197 2.214025
52616 -1.067267 -3.207211 2.265344
52617 -1.098471 -3.233651 2.293716
52618 -1.158996 -3.288747 2.353387
52619 -1.164851 -3.363098 2.424287
52620 -1.195009 -3.394353 2.508570
52621 -1.212637 -3.436632 2.589975
52622 -1.253458 -3.514182 2.705636
52623 -1.322665 -3.578721 2.784760
52624 -1.359218 -3.659590 2.989357
52625 -1.428346 -3.718698 3.122479
52626 -1.471735 -3.721491 3.308096
52627 -1.477128 -3.716593 3.469071
52628 -1.510835 -3.751027 3.546103
52629 -1.499888 -3.772059 3.714334
52630 -1.483667 -3.817703 3.766798
52631 -1.482372 -3.809395 3.892931
52632 -1.438736 -3.819773 3.918427
52633 -1.420054 -3.801821 3.991594
52634 -1.407308 -3.817894 4.018078
52635 -1.405467 -3.838892 4.099874
52636 -1.428622 -3.893142 4.163446
52637 -1.437670 -3.953626 4.208185
52638 -1.421504 -3.960695 4.281509
52639 -1.395483 -4.029568 4.267472
52640 -1.411913 -4.083244 4.306995
52641 -1.395921 -4.144846 4.285774
52642 -1.435494 -4.224308 4.256454
52643 -1.394693 -4.316698 4.207788
52644 -1.340555 -4.356578 4.082655
52645 -1.275462 -4.406744 4.057688
52646 -1.242154 -4.418024 4.020308
52647 -1.161729 -4.524349 3.950500
52648 -1.153936 -4.639574 3.891536
52649 -1.130897 -4.801601 3.813101
52650 -1.126789 -4.942192 3.804894
52651 -1.062942 -5.027697 3.762907
52652 -0.975965 -5.054490 3.783824
52653 -0.890684 -5.063582 3.748650
52654 -0.827861 -5.063562 3.726012
52655 -0.740049 -5.075055 3.692669
52656 -0.656295 -5.049304 3.651307
52657 -0.506933 -5.019954 3.606420
52658 -0.351042 -4.951373 3.554523
52659 -0.211158 -4.867888 3.544395
52660 -0.096410 -4.808257 3.488913
52661 -0.019231 -4.778946 3.446271
52662 0.068289 -4.791020 3.398902
52663 0.159953 -4.775946 3.328825
52664 0.188803 -4.760032 3.308984
52665 0.235646 -4.729746 3.243931
52666 0.264413 -4.688085 3.270068
52667 0.295605 -4.677626 3.264449
52668 0.314440 -4.680393 3.267098
52669 0.350088 -4.664931 3.256635
52670 0.404620 -4.621268 3.240276
52671 0.474592 -4.598399 3.194317
52672 0.536918 -4.553273 3.122869
52673 0.554596 -4.537529 3.091511
52674 0.611731 -4.516328 3.095957
52675 0.666369 -4.474267 3.097528
52676 0.738064 -4.396111 3.091512
52677 0.858367 -4.330550 3.086121
52678 0.911538 -4.294522 3.051746
52679 0.953084 -4.303678 3.042667
52680 0.964945 -4.276984 3.002671
52681 1.010879 -4.259244 3.017056
52682 1.057599 -4.176782 3.028341
52683 1.140304 -4.098690 3.062379
52684 1.198452 -4.019356 3.047391
52685 1.229614 -3.952122 3.047338
52686 1.276336 -3.905065 3.040427
52687 1.331789 -3.838665 3.001451
52688 1.391528 -3.795577 2.995407
52689 1.431810 -3.752160 2.955213
52690 1.442871 -3.719856 2.880424
52691 1.372318 -3.754165 2.841175
52692 1.371128 -3.729928 2.835742
52693 1.308462 -3.738944 2.823381
52694 1.305333 -3.701707 2.787655
52695 1.275174 -3.686585 2.727259
52696 1.272186 -3.669534 2.651126
52697 1.216585 -3.637689 2.540894
52698 1.160923 -3.655653 2.426260
52699 1.087254 -3.660613 2.289923
52700 1.045133 -3.631844 2.160684
52701 1.007392 -3.560556 2.058148
52702 0.950119 -3.521245 1.958447
52703 0.863045 -3.572866 1.880103
52704 0.713295 -3.720928 1.788562
52705 0.581039 -3.904557 1.693200
52706 0.446299 -3.988432 1.559391
52707 0.333096 -4.019479 1.506058
52708 0.243653 -4.019634 1.502621
52709 0.142281 -3.981492 1.454018
52710 0.021321 -4.014112 1.416213
52711 -0.025108 -4.048888 1.287625
52712 -0.035407 -4.063053 1.222978
52713 -0.027969 -4.065336 1.166160
52714 0.019148 -4.005074 1.149022
52715 0.040784 -3.890292 1.164478
52716 0.067045 -3.766616 1.144865
52717 0.049932 -3.681513 1.106087
52718 0.005948 -3.614306 1.068052
52719 -0.010665 -3.587970 0.988266
52720 -0.002738 -3.526884 0.937065
52721 0.007901 -3.459788 0.902948
52722 0.024570 -3.360767 0.858663
52723 0.044264 -3.287871 0.851874
52724 0.012584 -3.199291 0.828938
52725 -0.010272 -3.137424 0.797399
52726 -0.077287 -3.049769 0.777891
52727 -0.155674 -2.977446 0.708082
52728 -0.220606 -2.941215 0.666167
52729 -0.297294 -2.916930 0.619670
52730 -0.419954 -2.879086 0.563652
52731 -0.539931 -2.854200 0.589532
52732 -0.639517 -2.827538 0.562939
52733 -0.773462 -2.782476 0.570040
52734 -0.893956 -2.739422 0.559184
52735 -1.002944 -2.679078 0.513156
52736 -1.137933 -2.627358 0.499367
52737 -1.295650 -2.645860 0.491261
52738 -1.448312 -2.688034 0.522590
52739 -1.601241 -2.732720 0.528447
52740 -1.718008 -2.753149 0.585973
52741 -1.820055 -2.705654 0.623575
52742 -1.922202 -2.620406 0.665339
52743 -1.991426 -2.553371 0.647059
52744 -2.076547 -2.492673 0.595533
52745 -2.137960 -2.488784 0.510679
52746 -2.160118 -2.465512 0.442341
52747 -2.167873 -2.413810 0.365400
52748 -2.175831 -2.309530 0.320422
52749 -2.135240 -2.177639 0.318444
52750 -2.111709 -2.076758 0.273189
52751 -2.131608 -2.007045 0.255174
52752 -2.144686 -1.967479 0.195769
52753 -2.133250 -1.899986 0.141227
52754 -2.092110 -1.821656 0.035687
52755 -2.048568 -1.722421 -0.045836
52756 -2.007783 -1.593547 -0.130312
52757 -1.945705 -1.495514 -0.281217
52758 -1.900201 -1.382244 -0.344275
52759 -1.861973 -1.292214 -0.469432
52760 -1.795513 -1.180554 -0.515418
52761 -1.749950 -1.097130 -0.629233
52762 -1.689067 -1.015141 -0.679604
52763 -1.699216 -0.921035 -0.751375
52764 -1.697955 -0.858470 -0.823117
52765 -1.701700 -0.802512 -0.880212
52766 -1.706836 -0.738457 -0.956275
52767 -1.772878 -0.692661 -1.003247
52768 -1.775581 -0.665003 -1.049566
52769 -1.793749 -0.635188 -1.106419
52770 -1.852948 -0.596060 -1.139174
52771 -1.935684 -0.565195 -1.231918
52772 -1.987870 -0.531243 -1.268694
52773 -2.057662 -0.518925 -1.322987
52774 -2.102399 -0.484972 -1.370258
52775 -2.129378 -0.437140 -1.358670
52776 -2.168711 -0.385398 -1.400677
52777 -2.155799 -0.332387 -1.376091
52778 -2.221606 -0.289787 -1.439559
52779 -2.255178 -0.270377 -1.431580
52780 -2.306617 -0.233193 -1.473847
52781 -2.334362 -0.222134 -1.474848
52782 -2.365829 -0.225754 -1.462568
52783 -2.386638 -0.212223 -1.412367
52784 -2.393111 -0.140455 -1.389993
52785 -2.384970 -0.076931 -1.339342
52786 -2.394584 -0.008702 -1.392874
52787 -2.348943 0.048591 -1.448589
52788 -2.342224 0.114429 -1.531041
52789 -2.308901 0.182800 -1.573464
52790 -2.273323 0.228744 -1.580965
52791 -2.222218 0.323999 -1.586981
52792 -2.146314 0.396030 -1.516225
52793 -2.118668 0.482862 -1.474110
52794 -2.100769 0.563461 -1.407792
52795 -2.107435 0.593298 -1.368388
52796 -2.094962 0.617362 -1.378161
52797 -2.106524 0.689940 -1.419283
52798 -2.080115 0.734107 -1.411707
52799 -2.030076 0.783437 -1.454828
52800 -1.981047 0.868134 -1.454402
52801 -1.964739 0.915935 -1.446340
52802 -1.938453 0.958553 -1.475090
52803 -1.920465 1.030387 -1.502302
52804 -1.897058 1.080326 -1.526635
52805 -1.876513 1.146605 -1.506496
52806 -1.814970 1.215741 -1.527727
52807 -1.768428 1.263270 -1.512635
52808 -1.727598 1.337755 -1.504795
52809 -1.676448 1.390835 -1.550468
52810 -1.642970 1.431686 -1.538472
52811 -1.663664 1.479425 -1.571793
52812 -1.684567 1.509106 -1.564600
52813 -1.687010 1.515334 -1.577847
52814 -1.680386 1.499168 -1.568896
52815 -1.694923 1.473978 -1.507319
52816 -1.719427 1.459821 -1.445397
52817 -1.754140 1.410098 -1.393050
52818 -1.734913 1.373630 -1.309910
52819 -1.722489 1.364036 -1.312255
52820 -1.666656 1.370908 -1.317552
52821 -1.652246 1.447528 -1.389285
52822 -1.572668 1.497236 -1.434712
52823 -1.511176 1.530494 -1.493814
52824 -1.487357 1.631953 -1.571047
52825 -1.385670 1.668000 -1.575258
52826 -1.276037 1.827154 -1.776134
52827 -1.353084 1.744064 -1.670226
52828 -1.297806 1.740643 -1.653377
52829 -1.089113 1.840476 -1.635312
52830 -1.187648 2.093352 -1.225250
52831 -1.149190 2.072332 -1.665879
52832 -1.180914 2.078457 -1.336171
52833 -1.266313 2.199502 -1.874565
52834 -1.063776 2.143780 -1.707860
52835 -0.942316 2.297699 -1.683072
52836 -0.862630 2.374364 -1.685580
52837 -0.767728 2.405073 -1.373770
52838 -0.697753 2.435858 -1.641415
52839 -0.704933 2.376271 -1.476678
52840 -0.615832 2.440801 -1.704859
52841 -0.565277 2.453651 -1.748658
52842 -0.477380 2.449853 -1.736580
52843 -0.405223 2.463338 -1.771773
52844 -0.341334 2.483644 -1.595608
52845 -0.312128 2.496198 -1.646066
52846 -0.280304 2.429102 -1.581246
52847 -0.269731 2.403360 -1.547875
52848 -0.269457 2.362525 -1.601494
52849 -0.271301 2.335926 -1.565352
52850 -0.266412 2.290906 -1.594052
52851 -0.237479 2.264027 -1.464452
52852 -0.183886 2.256773 -1.500783
52853 -0.148758 2.210900 -1.409885
52854 -0.114802 2.228402 -1.431422
52855 -0.091512 2.228593 -1.341806
52856 -0.024241 2.280330 -1.301807
52857 0.037744 2.321911 -1.307502
52858 0.068528 2.396648 -1.253281
52859 0.132055 2.474401 -1.407493
52860 0.126913 2.577365 -1.498575
52861 0.080833 2.616981 -1.442516
52862 0.147619 2.638064 -1.338082
52863 0.314450 2.665659 -1.307558
52864 0.343447 2.691418 -1.069590
52865 0.343562 2.722031 -1.005670
52866 0.470231 2.734176 -1.056829
52867 0.587231 2.826265 -1.039180
52868 0.588021 2.904707 -1.242210
52869 0.579290 2.981327 -1.221817
52870 0.664895 3.057757 -1.181867
52871 0.782392 3.143898 -1.014089
52872 0.872895 3.155136 -0.848098
52873 0.975212 3.147660 -0.814892
52874 1.049573 3.165004 -0.825706
52875 1.118203 3.206939 -0.911822
52876 1.180175 3.213565 -0.943040
52877 1.307050 3.187790 -0.939166
52878 1.412851 3.204225 -0.899867
52879 1.494337 3.246198 -0.857229
52880 1.570098 3.247533 -0.780542
52881 1.624431 3.241702 -0.739733
52882 1.680845 3.259961 -0.771103
52883 1.723557 3.291416 -0.763268
52884 1.777162 3.344956 -0.824238
52885 1.819693 3.354314 -0.815126
52886 1.853836 3.386040 -0.808149
52887 1.944619 3.406153 -0.748455
52888 2.020078 3.438897 -0.774432
52889 2.087493 3.463350 -0.749907
52890 2.165669 3.528072 -0.801488
52891 2.254073 3.529066 -0.856811
52892 2.304144 3.590662 -0.901020
52893 2.340655 3.643274 -0.964231
52894 2.358186 3.730300 -0.980335
52895 2.402194 3.815933 -1.024566
52896 2.450497 3.851780 -0.997946
52897 2.499068 3.898228 -1.046941
52898 2.569406 3.930693 -1.047420
52899 2.601818 4.014733 -1.070893
52900 2.646706 4.084922 -1.085620
52901 2.682743 4.179171 -1.070750
52902 2.704290 4.248383 -1.085391
52903 2.801014 4.296566 -1.071173
52904 2.815403 4.324510 -1.065826
52905 2.852632 4.398263 -1.037439
52906 2.901251 4.474704 -1.008896
52907 2.944856 4.496593 -0.980943
52908 2.978313 4.545557 -0.918996
52909 2.992580 4.613940 -0.891514
52910 3.022261 4.677475 -0.914040
52911 3.061539 4.716028 -0.915634
52912 3.071633 4.732595 -0.904831
52913 3.067632 4.782683 -0.875381
52914 3.124455 4.808411 -0.832994
52915 3.097093 4.841045 -0.761730
52916 3.069267 4.855994 -0.696351
52917 3.069834 4.876020 -0.671354
52918 3.074279 4.925341 -0.633774
52919 3.053324 4.931243 -0.614181
52920 3.090178 4.962988 -0.580104
52921 3.086803 5.027606 -0.516154
52922 3.109563 5.073208 -0.518820
52923 3.112432 5.092085 -0.470703
52924 3.106868 5.108044 -0.432909
52925 3.140263 5.148114 -0.437006
52926 3.156575 5.173408 -0.399304
52927 3.136641 5.221447 -0.382396
52928 3.184019 5.317505 -0.436618
52929 3.249288 5.462016 -0.655844
52930 3.264718 5.471542 -0.866976
52931 3.227539 5.343569 -0.868629
52932 3.195523 5.419762 -0.565557
52933 3.211193 5.591538 -0.451605
52934 3.101067 5.559031 -0.150111
52935 2.942874 5.486781 0.005029
52936 3.010603 5.524344 -0.136373
52937 3.077615 5.503716 -0.169532
52938 2.987457 5.398981 -0.124068
52939 2.872128 5.462555 -0.006723
52940 2.945628 5.581571 -0.081689
52941 2.873205 5.551608 0.032386
52942 2.779671 5.505994 0.063066
52943 2.921589 5.459852 0.052895
52944 2.892133 5.542300 0.114968
52945 2.741820 5.607211 0.093317
52946 2.708737 5.493900 0.173565
52947 2.747850 5.504493 0.047157
52948 2.662945 5.606770 0.022523
52949 2.603451 5.637548 -0.052029
52950 2.654420 5.664101 -0.048480
52951 2.707200 5.675880 0.061115
52952 2.687825 5.679112 0.049261
52953 2.614647 5.623513 0.156953
52954 2.603320 5.601430 0.024551
52955 2.654439 5.552754 -0.138527
52956 2.650944 5.487516 -0.316503
52957 2.663517 5.471396 -0.516077
52958 2.696771 5.419147 -0.568865
52959 2.698128 5.438650 -0.675309
52960 2.619976 5.426218 -0.620827
52961 2.623501 5.440728 -0.645266
52962 2.649529 5.457058 -0.669434
52963 2.622164 5.458134 -0.761258
52964 2.523011 5.409836 -0.914704
52965 2.425351 5.463090 -1.001564
52966 2.411055 5.510871 -1.141418
52967 2.402302 5.433340 -1.065239
52968 2.417009 5.444763 -1.086395
52969 2.403946 5.417248 -1.011593
52970 2.355576 5.434522 -1.036407
52971 2.225219 5.426787 -1.092072
52972 2.144751 5.377649 -1.193980
52973 2.066006 5.300148 -1.301373
52974 1.993303 5.229176 -1.242818
52975 1.939100 5.263630 -1.326976
52976 1.971494 5.141891 -1.164633
52977 2.039077 5.075695 -1.327558
52978 1.863935 5.051593 -1.259111
52979 1.761008 5.055512 -1.353533
52980 1.726924 4.991773 -1.333626
52981 1.679674 4.961224 -1.262417
52982 1.665238 4.887156 -1.223344
52983 1.645379 4.794130 -1.076556
52984 1.627273 4.761732 -1.143761
52985 1.553757 4.694131 -1.051270
52986 1.478520 4.674567 -1.141359
52987 1.461458 4.615583 -1.126112
52988 1.442366 4.546829 -1.154768
52989 1.368891 4.499421 -1.113808
52990 1.348041 4.456512 -1.090240
52991 1.301001 4.422913 -1.076886
52992 1.216473 4.374292 -1.005662
52993 1.123912 4.346410 -1.044643
52994 1.184869 4.239092 -0.967081
52995 1.131916 4.164647 -1.065811
52996 0.997154 4.231376 -1.051671
52997 1.015627 4.206839 -1.010937
52998 0.990578 4.114416 -1.078893
52999 0.921468 4.066410 -1.084785
53000 0.815374 4.033769 -1.171624
53001 0.880848 3.996048 -1.233781
53002 0.833433 3.908674 -1.225304
53003 0.786441 3.803069 -1.238484
53004 0.723704 3.754022 -1.247248
53005 0.641335 3.734545 -1.282795
53006 0.635360 3.641617 -1.277827
53007 0.589907 3.483317 -1.355375
53008 0.521395 3.420002 -1.364285
53009 0.511892 3.398707 -1.407577
53010 0.520947 3.328016 -1.469151
53011 0.468846 3.263724 -1.478896
53012 0.413803 3.207602 -1.526823
53013 0.443106 3.172851 -1.595918
53014 0.413572 3.087406 -1.653404
53015 0.349169 3.017287 -1.671868
53016 0.415854 2.904019 -1.749063
53017 0.403769 2.912229 -1.731442
53018 0.394067 2.755594 -1.885091
53019 0.394493 2.749062 -1.699153
53020 0.344238 2.709954 -2.035648
53021 0.347221 2.537363 -1.850452
53022 0.364783 2.556145 -2.004933
53023 0.310439 2.557190 -1.949143
53024 0.322531 2.501906 -1.944104
53025 0.361428 2.431358 -2.228645
53026 0.228777 2.502209 -2.313989
53027 0.209323 2.405489 -2.339026
53028 0.362996 2.462332 -2.251461
53029 0.390161 2.448304 -2.244534
53030 0.312328 2.327459 -2.236326
53031 0.298009 2.223397 -2.294273
53032 0.305192 2.143052 -2.356599
53033 0.296725 2.125857 -2.434173
53034 0.186634 2.019620 -2.478153
53035 0.218083 2.043395 -2.493666
53036 0.215267 2.042966 -2.500483
53037 0.169683 2.045382 -2.463196
53038 0.128349 2.021093 -2.496029
53039 0.026755 1.967020 -2.508306
53040 -0.015945 1.938266 -2.570697
53041 -0.117749 1.893596 -2.592795
53042 -0.175346 1.826989 -2.601665
53043 -0.228562 1.745349 -2.616241
53044 -0.288001 1.687558 -2.567846
53045 -0.362394 1.555559 -2.544221
53046 -0.440194 1.453442 -2.511743
53047 -0.492482 1.323056 -2.463947
53048 -0.552310 1.246842 -2.439442
53049 -0.567178 1.183929 -2.404589
53050 -0.604611 1.152783 -2.383275
53051 -0.643668 1.093159 -2.365952
53052 -0.719168 1.023081 -2.365227
53053 -0.764587 0.973395 -2.357306
53054 -0.762005 0.975451 -2.333858
53055 -0.746247 0.926215 -2.299438
53056 -0.736526 0.929343 -2.271749
53057 -0.732558 0.907421 -2.285904
53058 -0.719867 0.875055 -2.274979
53059 -0.740441 0.834429 -2.309431
53060 -0.737595 0.794008 -2.347291
53061 -0.717049 0.781394 -2.383780
53062 -0.771607 0.690320 -2.398254
53063 -0.798392 0.728723 -2.426243
53064 -0.864494 0.679710 -2.409063
53065 -0.904058 0.684880 -2.407634
53066 -1.018463 0.658350 -2.286471
53067 -1.014697 0.717116 -2.210084
53068 -1.016418 0.695047 -2.164357
53069 -1.144333 0.542040 -2.176169
53070 -1.148699 0.539379 -2.139802
53071 -1.247212 0.436348 -2.030208
53072 -1.214959 0.436053 -1.873594
53073 -1.318010 0.410322 -1.649017
53074 -1.362361 0.307105 -1.499635
53075 -1.429409 0.180876 -1.404906
53076 -1.486050 0.012852 -1.447166
53077 -1.560776 -0.143923 -1.491139
53078 -1.622505 -0.343928 -1.464150
53079 -1.555728 -0.431723 -1.461408
53080 -1.556507 -0.539969 -1.339535
53081 -1.540766 -0.592123 -1.294267
53082 -1.632350 -0.687173 -1.233068
53083 -1.705656 -0.765605 -1.266500
53084 -1.781232 -0.865804 -1.256170
53085 -1.774691 -0.954393 -1.279343
53086 -1.728005 -0.989223 -1.251106
53087 -1.669243 -1.072312 -1.208714
53088 -1.609166 -1.110588 -1.145526
53089 -1.605592 -1.189415 -1.161075
53090 -1.610173 -1.255589 -1.142328
53091 -1.646697 -1.313840 -1.118800
53092 -1.672240 -1.333491 -1.090437
53093 -1.655550 -1.350764 -1.028410
53094 -1.665460 -1.371196 -0.955521
53095 -1.668778 -1.439404 -0.889018
53096 -1.718408 -1.562517 -0.832621
53097 -1.744648 -1.692828 -0.748319
53098 -1.824772 -1.826504 -0.650064
53099 -1.856590 -1.991760 -0.594338
53100 -1.860378 -2.105904 -0.510644
53101 -1.905666 -2.226937 -0.445106
53102 -1.995023 -2.320622 -0.382451
53103 -2.043635 -2.456618 -0.353785
53104 -2.040372 -2.574869 -0.366535
53105 -2.043412 -2.649376 -0.350633
53106 -2.003327 -2.756064 -0.346930
53107 -1.987659 -2.890547 -0.323207
53108 -1.971730 -3.067205 -0.299146
53109 -1.975477 -3.170232 -0.238827
53110 -2.001509 -3.265125 -0.210318
53111 -1.965483 -3.340797 -0.165838
53112 -1.936272 -3.411525 -0.127508
53113 -1.924615 -3.423520 -0.084838
53114 -1.908211 -3.447741 -0.010660
53115 -1.874181 -3.518848 0.025609
53116 -1.832009 -3.592008 0.133510
53117 -1.783195 -3.632052 0.235719
53118 -1.740149 -3.720076 0.347433
53119 -1.715622 -3.780423 0.482713
53120 -1.700680 -3.817011 0.643937
53121 -1.652291 -3.858852 0.814883
53122 -1.663103 -3.841807 1.006285
53123 -1.646099 -3.887178 1.154024
53124 -1.602775 -3.875743 1.303002
53125 -1.588702 -3.906950 1.403374
53126 -1.562816 -3.905259 1.548273
53127 -1.483049 -3.920657 1.674199
53128 -1.422688 -3.923712 1.815775
53129 -1.395391 -3.904094 1.886016
53130 -1.335638 -3.873050 1.939989
53131 -1.301539 -3.914214 2.019796
53132 -1.322988 -3.951416 2.113523
53133 -1.307645 -3.978429 2.245472
53134 -1.301856 -4.060003 2.332103
53135 -1.296411 -4.076440 2.467344
53136 -1.349424 -4.125932 2.536687
53137 -1.359101 -4.259810 2.656223
53138 -1.396753 -4.345491 2.728651
53139 -1.401709 -4.407234 2.767857
53140 -1.404295 -4.458552 2.827633
53141 -1.363506 -4.476686 2.821963
53142 -1.356129 -4.506775 2.869642
53143 -1.282613 -4.539228 2.873381
53144 -1.243441 -4.546039 2.972790
53145 -1.186177 -4.549680 2.984189
53146 -1.096639 -4.506899 3.090414
53147 -1.046608 -4.459409 3.101357
53148 -0.969210 -4.426444 3.162751
53149 -0.924850 -4.385278 3.169422
53150 -0.891169 -4.392076 3.127212
53151 -0.886522 -4.414217 3.164715
53152 -0.855583 -4.430509 3.128832
53153 -0.885223 -4.379468 3.240818
53154 -0.869650 -4.359528 3.229757
53155 -0.870711 -4.319232 3.417497
53156 -0.863933 -4.343567 3.473069
53157 -0.836338 -4.351284 3.506509
53158 -0.854258 -4.329496 3.509942
53159 -0.859500 -4.364006 3.388982
53160 -0.907995 -4.410844 3.432487
53161 -0.944842 -4.465972 3.355125
53162 -0.981192 -4.476053 3.389643
53163 -1.004449 -4.520602 3.434464
53164 -1.008768 -4.525946 3.467916
53165 -1.166232 -4.646365 3.600707
53166 -1.253755 -4.736140 3.624547
53167 -1.316400 -4.839990 3.631580
53168 -1.409012 -4.989614 3.645795
53169 -1.407091 -5.044977 3.677910
53170 -1.432117 -5.116548 3.704390
53171 -1.436570 -5.137587 3.719252
53172 -1.445777 -5.195930 3.704428
53173 -1.409142 -5.205437 3.761553
53174 -1.395661 -5.277553 3.796902
53175 -1.385533 -5.264534 3.871501
53176 -1.487056 -5.398606 3.929355
53177 -1.368267 -5.270407 3.974760
53178 -1.451225 -5.328845 4.272341
53179 -1.396357 -5.123272 4.426859
53180 -1.516520 -5.254791 4.457391
53181 -1.447044 -5.305289 4.496449
53182 -1.434806 -5.442300 4.304012
53183 -1.541418 -5.356486 4.397434
53184 -1.531578 -5.192163 4.374037
53185 -1.514251 -5.145386 4.518539
53186 -1.543453 -5.013565 4.666219
53187 -1.554967 -5.040809 4.772652
53188 -1.574913 -5.024946 4.879523
53189 -1.683999 -5.116300 4.927244
53190 -1.750361 -5.130404 4.980873
53191 -1.827479 -5.170350 4.954845
53192 -1.848898 -5.165808 4.960573
53193 -1.893507 -5.138641 4.871192
53194 -1.912479 -5.216769 4.845040
53195 -1.918372 -5.251814 4.794178
53196 -1.915401 -5.331307 4.733370
53197 -1.890671 -5.316339 4.723182
53198 -1.831292 -5.349529 4.687733
53199 -1.756122 -5.309312 4.657792
53200 -1.682111 -5.278903 4.613528
53201 -1.601906 -5.253686 4.557683
53202 -1.545719 -5.243918 4.476658
53203 -1.483653 -5.258493 4.389892
53204 -1.425761 -5.249618 4.322352
53205 -1.370654 -5.214611 4.250764
53206 -1.280784 -5.121922 4.197631
53207 -1.212737 -5.077456 4.172160
53208 -1.190048 -5.032597 4.101563
53209 -1.142534 -4.978731 4.056691
53210 -1.159587 -4.936465 3.997097
53211 -1.149970 -4.963626 3.934904
53212 -1.087053 -4.907071 3.866971
53213 -1.130839 -4.886936 3.819165
53214 -1.123494 -4.829969 3.817717
53215 -1.125692 -4.789559 3.781270
53216 -1.219346 -4.779678 3.807130
53217 -1.269409 -4.775955 3.785231
53218 -1.306725 -4.789987 3.702012
53219 -1.444690 -4.860917 3.675785
53220 -1.544458 -5.004969 3.654304
53221 -1.577523 -5.091207 3.645043
53222 -1.620221 -5.052249 3.686838
53223 -1.581872 -4.984447 3.699752
53224 -1.580836 -4.923662 3.676694
53225 -1.560651 -4.846296 3.574664
53226 -1.491279 -4.826082 3.390292
53227 -1.417876 -4.835611 3.211261
53228 -1.367865 -4.892458 3.079187
53229 -1.281922 -4.928881 3.003111
53230 -1.193188 -4.914540 2.994836
53231 -1.121594 -4.870687 3.048188
53232 -1.086144 -4.798045 3.116064
53233 -1.024476 -4.749177 3.147066
53234 -0.964471 -4.706743 3.108031
53235 -0.941494 -4.689181 3.070847
53236 -0.871957 -4.682364 2.947666
53237 -0.825493 -4.681159 2.848889
53238 -0.725574 -4.609790 2.707977
53239 -0.621447 -4.527719 2.651923
53240 -0.479683 -4.429590 2.620197
53241 -0.404916 -4.298915 2.611752
53242 -0.343282 -4.230474 2.567487
53243 -0.302762 -4.116548 2.535250
53244 -0.309971 -4.083926 2.506082
53245 -0.293351 -4.034934 2.418959
53246 -0.302586 -3.994678 2.307752
53247 -0.314743 -3.986098 2.192385
53248 -0.324753 -3.941123 2.081404
53249 -0.360628 -3.893263 1.975892
53250 -0.381964 -3.833587 1.914643
53251 -0.466756 -3.790981 1.836462
53252 -0.514923 -3.775098 1.776705
53253 -0.613574 -3.771667 1.718128
53254 -0.729344 -3.804484 1.645161
53255 -0.837848 -3.852030 1.574754
53256 -0.917532 -3.879023 1.460662
53257 -0.993830 -3.921039 1.381916
53258 -1.076240 -3.914477 1.275246
53259 -1.147878 -3.951484 1.195067
53260 -1.250239 -4.005538 1.064283
53261 -1.316317 -4.081089 0.947433
53262 -1.358830 -4.119746 0.854142
53263 -1.358245 -4.045638 0.764208
53264 -1.318166 -3.938802 0.689738
53265 -1.281438 -3.831801 0.652050
53266 -1.250337 -3.722401 0.631565
53267 -1.220148 -3.624494 0.529032
53268 -1.200113 -3.539649 0.457899
53269 -1.148659 -3.405939 0.397741
53270 -1.074137 -3.295793 0.376134
53271 -0.991349 -3.189235 0.357406
53272 -0.953194 -3.063165 0.317289
53273 -0.928842 -2.981348 0.301132
53274 -0.962431 -2.878670 0.284193
53275 -0.981762 -2.826256 0.182521
53276 -1.017561 -2.764076 0.120467
53277 -1.064144 -2.707533 0.045766
53278 -1.085155 -2.626696 -0.045381
53279 -1.134881 -2.555193 -0.126557
53280 -1.178014 -2.468310 -0.219115
53281 -1.219530 -2.394926 -0.285268
53282 -1.266520 -2.322307 -0.331777
53283 -1.311199 -2.221633 -0.392681
53284 -1.399123 -2.150019 -0.414327
53285 -1.446233 -2.070215 -0.480827
53286 -1.535587 -1.986226 -0.540361
53287 -1.595333 -1.924736 -0.583041
