// General information: 
//  MT Manager version: 2020.0.2 
//  XDA version: 2020.0.2 build 5355 rev 106296 built on 2020-10-15
// Device information: 
//  DeviceId: 008002103C
//  ProductCode: MTi-680G-8A1G6
//  Firmware Version: 1.2.2
//  Hardware Version: 1.0.0
// Device settings: 
//  Filter Profile: General_RTK(24.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
// PacketCounter FreeAcc_E FreeAcc_N FreeAcc_U
24992 0.366394 0.219548 -0.135644
24993 0.390763 0.292104 -0.110465
24994 0.431948 0.349544 -0.045059
24995 0.443003 0.409891 0.031235
24996 0.446103 0.467002 0.066351
24997 0.527422 0.443451 0.035555
24998 0.546831 0.466905 0.004646
24999 0.499741 0.500654 0.124236
25000 0.454052 0.564841 0.139543
25001 0.477611 0.539188 0.131289
25002 0.425913 0.551620 0.102904
25003 0.361641 0.575252 0.165470
25004 0.342194 0.564726 0.134919
25005 0.342364 0.561380 0.124911
25006 0.255825 0.578199 0.149458
25007 0.262748 0.519110 0.093952
25008 0.243966 0.482363 0.087123
25009 0.225601 0.415571 0.076081
25010 0.184251 0.369054 0.017872
25011 0.203032 0.297147 -0.024626
25012 0.157009 0.278496 -0.081312
25013 0.145108 0.193166 -0.130152
25014 0.097816 0.103952 -0.177766
25015 0.053568 0.024626 -0.248904
25016 0.030305 -0.047853 -0.341953
25017 -0.005587 -0.124339 -0.364782
25018 -0.003341 -0.137034 -0.371746
25019 -0.024244 -0.137097 -0.387291
25020 -0.059722 -0.135375 -0.379619
25021 -0.045548 -0.121380 -0.381409
25022 -0.023702 -0.106869 -0.357423
25023 0.007202 -0.073152 -0.335722
25024 0.027942 -0.024588 -0.295669
25025 0.092676 0.048724 -0.240110
25026 0.128470 0.067073 -0.229596
25027 0.168556 0.142706 -0.188153
25028 0.197001 0.173908 -0.132617
25029 0.238477 0.189232 -0.123255
25030 0.270267 0.236849 -0.103991
25031 0.274094 0.253681 -0.084852
25032 0.304765 0.285019 -0.044971
25033 0.351250 0.324344 -0.009593
25034 0.410853 0.355031 0.013724
25035 0.426626 0.350980 0.008810
25036 0.451124 0.354667 0.009896
25037 0.452072 0.374433 0.039568
25038 0.448824 0.394983 0.037653
25039 0.439852 0.381939 0.005872
25040 0.450848 0.374975 -0.003411
25041 0.392366 0.376655 0.069901
25042 0.345934 0.430249 0.130464
25043 0.349268 0.442168 0.090519
25044 0.314253 0.433105 0.084997
25045 0.268844 0.395938 0.071612
25046 0.280895 0.322785 -0.002044
25047 0.267913 0.255330 -0.064669
25048 0.187251 0.223364 -0.081939
25049 0.140364 0.155251 -0.117434
25050 0.199592 0.177871 -0.147962
25051 0.163663 0.160889 -0.087733
25052 0.159080 0.162667 -0.160420
25053 0.213289 0.103002 -0.231143
25054 0.160507 0.117605 -0.207272
25055 0.062347 0.159475 -0.121321
25056 0.042375 0.182430 -0.128095
25057 0.019664 0.161471 -0.123616
25058 0.006090 0.190937 -0.103154
25059 0.089350 0.175848 -0.113242
25060 0.138075 0.205344 -0.103476
25061 0.146982 0.295016 0.009030
25062 0.173360 0.400441 0.129950
25063 0.213469 0.471268 0.192368
25064 0.246879 0.529893 0.220520
25065 0.268977 0.552046 0.280786
25066 0.273252 0.587042 0.310356
25067 0.277368 0.639304 0.349582
25068 0.258055 0.644149 0.407416
25069 0.245658 0.683113 0.452772
25070 0.220416 0.657582 0.422523
25071 0.215470 0.659079 0.407757
25072 0.213481 0.620857 0.379513
25073 0.180594 0.644393 0.407674
25074 0.112315 0.647587 0.441355
25075 0.045221 0.638187 0.455400
25076 0.027426 0.630518 0.481313
25077 -0.019396 0.600326 0.449810
25078 -0.029731 0.587837 0.413565
25079 -0.059288 0.568504 0.390200
25080 -0.112667 0.550436 0.364195
25081 -0.159298 0.514275 0.376237
25082 -0.210197 0.489289 0.378440
25083 -0.251655 0.481936 0.346601
25084 -0.324926 0.440116 0.320508
25085 -0.388864 0.389333 0.284483
25086 -0.436024 0.360745 0.255793
25087 -0.481934 0.364754 0.249316
25088 -0.565374 0.352911 0.280971
25089 -0.608672 0.347949 0.293242
25090 -0.647936 0.348878 0.307600
25091 -0.676224 0.378001 0.313199
25092 -0.696788 0.385849 0.354421
25093 -0.716771 0.428266 0.402343
25094 -0.760767 0.450753 0.493589
25095 -0.797430 0.493195 0.538929
25096 -0.808223 0.543140 0.560317
25097 -0.800237 0.553094 0.610146
25098 -0.803788 0.542922 0.639713
25099 -0.765845 0.592224 0.654584
25100 -0.771159 0.610841 0.678290
25101 -0.784117 0.606040 0.708952
25102 -0.803694 0.588502 0.719035
25103 -0.796652 0.561833 0.688255
25104 -0.798877 0.545512 0.647259
25105 -0.796791 0.531037 0.626186
25106 -0.827353 0.491967 0.629923
25107 -0.833677 0.454587 0.596933
25108 -0.843319 0.440359 0.554864
25109 -0.845689 0.410697 0.529129
25110 -0.858033 0.377559 0.510383
25111 -0.869061 0.383548 0.480680
25112 -0.848326 0.347405 0.490122
25113 -0.839471 0.335927 0.479795
25114 -0.823138 0.319053 0.458196
25115 -0.848543 0.278749 0.433475
25116 -0.831009 0.283980 0.415730
25117 -0.847195 0.248344 0.396029
25118 -0.857448 0.232556 0.356481
25119 -0.841228 0.201534 0.327638
25120 -0.841232 0.184018 0.301000
25121 -0.810368 0.159251 0.259673
25122 -0.813406 0.129724 0.202856
25123 -0.786838 0.087419 0.172003
25124 -0.766816 0.047639 0.148885
25125 -0.753090 0.045010 0.113646
25126 -0.718663 0.025895 0.113955
25127 -0.686445 0.018633 0.085409
25128 -0.654310 0.027191 0.062217
25129 -0.631083 0.036771 0.077723
25130 -0.589280 0.044482 0.095713
25131 -0.563591 0.048006 0.096840
25132 -0.497862 0.064574 0.113178
25133 -0.481588 0.072986 0.106998
25134 -0.422890 0.091186 0.132951
25135 -0.370980 0.099552 0.140482
25136 -0.313033 0.132216 0.157115
25137 -0.275028 0.142901 0.168054
25138 -0.190063 0.150770 0.205219
25139 -0.188693 0.200136 0.240385
25140 -0.114103 0.181447 0.203160
25141 -0.069968 0.204884 0.212980
25142 -0.020595 0.177647 0.220762
25143 -0.019180 0.241654 0.284949
25144 0.019239 0.228918 0.239247
25145 0.060184 0.222512 0.213341
25146 0.057294 0.248542 0.294435
25147 0.024587 0.291773 0.380852
25148 0.038765 0.325066 0.423450
25149 0.094690 0.315971 0.372510
25150 0.151127 0.289962 0.280056
25151 0.167064 0.238266 0.221460
25152 0.211549 0.244810 0.221387
25153 0.164568 0.285565 0.288073
25154 0.169249 0.275074 0.341124
25155 0.178543 0.228300 0.288495
25156 0.243730 0.170757 0.183147
25157 0.278279 0.109971 0.041045
25158 0.267240 0.099495 -0.009822
25159 0.294127 0.093530 0.064147
25160 0.289261 0.132383 0.123034
25161 0.286827 0.137700 0.148171
25162 0.313492 0.171130 0.112556
25163 0.383203 0.155077 0.094379
25164 0.418802 0.193629 0.141891
25165 0.431011 0.251481 0.219369
25166 0.419242 0.300644 0.316532
25167 0.448365 0.349159 0.388760
25168 0.485529 0.404298 0.445423
25169 0.500749 0.385014 0.460905
25170 0.542447 0.410360 0.433491
25171 0.564769 0.384668 0.394882
25172 0.592506 0.408249 0.438866
25173 0.511138 0.433774 0.511378
25174 0.512927 0.513714 0.673699
25175 0.454159 0.522135 0.605968
25176 0.576503 0.476551 0.458476
25177 0.577228 0.494859 0.535627
25178 0.471510 0.511419 0.695459
25179 0.477081 0.533247 0.629896
25180 0.515859 0.496476 0.485449
25181 0.447555 0.503132 0.582259
25182 0.363791 0.546799 0.757474
25183 0.354502 0.581536 0.760984
25184 0.360568 0.601103 0.744733
25185 0.316668 0.575629 0.765645
25186 0.276071 0.583616 0.754916
25187 0.267425 0.592950 0.758425
25188 0.206882 0.640650 0.886979
25189 0.124620 0.698694 0.981519
25190 0.106622 0.699548 0.947193
25191 0.071956 0.680518 0.897535
25192 0.055454 0.654381 0.905969
25193 0.019920 0.689150 0.966930
25194 -0.031066 0.725850 1.026860
25195 -0.095316 0.762827 1.097251
25196 -0.134622 0.784843 1.156270
25197 -0.153796 0.822067 1.164742
25198 -0.162976 0.801505 1.139637
25199 -0.183966 0.814750 1.129283
25200 -0.220395 0.813380 1.174493
25201 -0.254091 0.839458 1.236087
25202 -0.295305 0.863868 1.272582
25203 -0.375274 0.850726 1.240542
25204 -0.303597 0.814533 1.162109
25205 -0.407381 0.828627 1.207226
25206 -0.282541 0.831328 1.234188
25207 -0.417807 0.856279 1.271358
25208 -0.399658 0.838873 1.234417
25209 -0.456774 0.833027 1.220875
25210 -0.480933 0.827691 1.226650
25211 -0.498618 0.822242 1.181469
25212 -0.526850 0.796861 1.114506
25213 -0.613871 0.790276 1.193331
25214 -0.655231 0.838863 1.262348
25215 -0.648396 0.825860 1.230217
25216 -0.705758 0.817339 1.183913
25217 -0.685537 0.794794 1.149220
25218 -0.684923 0.804559 1.128188
25219 -0.689344 0.817652 1.159572
25220 -0.716549 0.841769 1.178831
25221 -0.749624 0.841268 1.213729
25222 -0.746168 0.824748 1.164880
25223 -0.739163 0.792978 1.109811
25224 -0.772415 0.775073 1.034534
25225 -0.777406 0.762107 1.003669
25226 -0.760835 0.742634 1.019300
25227 -0.773701 0.753164 0.995967
25228 -0.769285 0.718481 0.982285
25229 -0.720080 0.682717 0.892353
25230 -0.674513 0.646451 0.804860
25231 -0.634115 0.625109 0.787742
25232 -0.630696 0.635746 0.778869
25233 -0.599945 0.628089 0.800570
25234 -0.580401 0.623593 0.731397
25235 -0.582087 0.600998 0.688765
25236 -0.543679 0.572763 0.649983
25237 -0.553049 0.564453 0.576036
25238 -0.549360 0.541895 0.568486
25239 -0.577062 0.553453 0.595348
25240 -0.567503 0.583288 0.598495
25241 -0.559798 0.574701 0.614380
25242 -0.578766 0.567185 0.589823
25243 -0.553288 0.550114 0.514418
25244 -0.507257 0.527378 0.468801
25245 -0.513534 0.509328 0.493513
25246 -0.492833 0.535329 0.511430
25247 -0.466839 0.562406 0.515374
25248 -0.417095 0.550728 0.443869
25249 -0.338545 0.511979 0.408864
25250 -0.300124 0.489995 0.371716
25251 -0.238016 0.477572 0.331619
25252 -0.177573 0.471331 0.297649
25253 -0.150372 0.456321 0.290117
25254 -0.106987 0.445828 0.288456
25255 -0.028856 0.431066 0.241700
25256 0.049658 0.394741 0.164358
25257 0.093993 0.374686 0.111140
25258 0.153388 0.350130 0.097777
25259 0.206116 0.390899 0.118283
25260 0.236574 0.393195 0.109213
25261 0.288384 0.409388 0.131118
25262 0.333104 0.401586 0.122358
25263 0.376900 0.408278 0.123135
25264 0.410888 0.430928 0.106237
25265 0.397774 0.435903 0.120205
25266 0.370280 0.482250 0.182941
25267 0.303333 0.495482 0.241393
25268 0.280769 0.564799 0.302161
25269 0.204383 0.599517 0.341465
25270 0.208582 0.600750 0.317049
25271 0.197036 0.595570 0.273763
25272 0.196141 0.629582 0.331921
25273 0.162740 0.679293 0.421217
25274 0.189252 0.702092 0.422212
25275 0.215398 0.703634 0.388334
25276 0.243190 0.692059 0.411088
25277 0.261582 0.666451 0.343863
25278 0.314268 0.641572 0.261646
25279 0.283853 0.615537 0.235847
25280 0.258156 0.565486 0.223397
25281 0.221169 0.482047 0.142702
25282 0.178260 0.452515 0.075754
25283 0.132166 0.447704 0.113326
25284 0.107762 0.410412 0.066860
25285 0.105000 0.408918 0.008833
25286 0.067120 0.430049 0.037352
25287 0.096974 0.417761 0.047670
25288 0.050529 0.431953 0.022614
25289 0.051574 0.405319 0.050739
25290 0.039452 0.339273 -0.026514
25291 0.009756 0.330362 -0.114575
25292 -0.032431 0.330634 -0.087413
25293 -0.074721 0.273439 -0.032508
25294 -0.094603 0.254576 -0.110106
25295 -0.080473 0.131855 -0.263619
25296 -0.117851 0.159528 -0.264249
25297 -0.120184 0.176933 -0.152067
25298 -0.141195 0.191431 -0.134689
25299 -0.104538 0.101507 -0.253027
25300 -0.124185 0.085646 -0.342298
25301 -0.146897 0.131791 -0.208248
25302 -0.197795 0.202418 -0.107215
25303 -0.212662 0.153997 -0.160408
25304 -0.212718 0.137845 -0.242238
25305 -0.223184 0.098339 -0.248229
25306 -0.270955 0.030355 -0.267055
25307 -0.302457 -0.040289 -0.368285
25308 -0.340423 -0.032056 -0.371952
25309 -0.379166 -0.021951 -0.280332
25310 -0.409100 0.028939 -0.258677
25311 -0.417652 -0.007340 -0.291751
25312 -0.455586 -0.050341 -0.379596
25313 -0.453427 -0.111949 -0.423689
25314 -0.456244 -0.087795 -0.385920
25315 -0.512313 -0.049368 -0.288294
25316 -0.528370 -0.049137 -0.295510
25317 -0.497467 -0.069556 -0.355634
25318 -0.478493 -0.051435 -0.324195
25319 -0.463341 -0.031684 -0.298785
25320 -0.410974 -0.058286 -0.357151
25321 -0.437843 -0.063425 -0.363313
25322 -0.461906 -0.038778 -0.252688
25323 -0.474633 -0.048639 -0.303354
25324 -0.466886 -0.076947 -0.367140
25325 -0.512825 -0.073450 -0.312634
25326 -0.516543 -0.065633 -0.287383
25327 -0.490176 -0.065480 -0.356397
25328 -0.517889 -0.054763 -0.287666
25329 -0.481192 -0.019211 -0.265025
25330 -0.424169 -0.022524 -0.337029
25331 -0.455282 0.025399 -0.229878
25332 -0.478574 0.109570 -0.144303
25333 -0.418569 0.067858 -0.170577
25334 -0.400831 0.030772 -0.253406
25335 -0.403440 0.065100 -0.230629
25336 -0.377864 0.089083 -0.189133
25337 -0.357622 0.092128 -0.176166
25338 -0.362948 0.079980 -0.202271
25339 -0.352716 0.109102 -0.184505
25340 -0.347015 0.105665 -0.193920
25341 -0.337788 0.065628 -0.229939
25342 -0.319962 0.108698 -0.207618
25343 -0.316253 0.132342 -0.156282
25344 -0.303306 0.171673 -0.142273
25345 -0.314838 0.193996 -0.125719
25346 -0.288572 0.234121 -0.099842
25347 -0.296757 0.213524 -0.126761
25348 -0.260725 0.212905 -0.142864
25349 -0.274334 0.198399 -0.142301
25350 -0.273384 0.188461 -0.119603
25351 -0.320469 0.216307 -0.112234
25352 -0.304244 0.202761 -0.133457
25353 -0.305822 0.159971 -0.156688
25354 -0.303193 0.142672 -0.164423
25355 -0.301901 0.123484 -0.189865
25356 -0.287054 0.125529 -0.182027
25357 -0.281032 0.145103 -0.173694
25358 -0.260650 0.134028 -0.136078
25359 -0.246463 0.123056 -0.185567
25360 -0.177908 0.080765 -0.250401
25361 -0.168823 0.089424 -0.221751
25362 -0.130200 0.120044 -0.196170
25363 -0.114944 0.091961 -0.247236
25364 -0.055707 0.063675 -0.250427
25365 -0.055397 0.084947 -0.216735
25366 -0.029508 0.082338 -0.229615
25367 0.029174 0.076800 -0.243207
25368 0.043086 0.087826 -0.240432
25369 0.060824 0.112544 -0.216226
25370 0.090078 0.140001 -0.193818
25371 0.116665 0.187819 -0.190803
25372 0.101035 0.194271 -0.142229
25373 0.126684 0.132665 -0.207821
25374 0.157670 0.049550 -0.285786
25375 0.143336 0.102038 -0.216565
25376 0.094654 0.144526 -0.154372
25377 0.123455 0.094086 -0.247379
25378 0.120103 0.028012 -0.283672
25379 0.134827 0.012405 -0.241774
25380 0.131948 0.025172 -0.241772
25381 0.116418 -0.012007 -0.283970
25382 0.143122 -0.027160 -0.297821
25383 0.109884 -0.042862 -0.280202
25384 0.126031 -0.066102 -0.302417
25385 0.139054 -0.112907 -0.356751
25386 0.135954 -0.098566 -0.318534
25387 0.142828 -0.066043 -0.292841
25388 0.134146 -0.017048 -0.263442
25389 0.126168 -0.007629 -0.236970
25390 0.144101 0.006469 -0.270638
25391 0.138741 -0.027057 -0.257041
25392 0.100680 0.001016 -0.242272
25393 0.118285 -0.034039 -0.249331
25394 0.061507 -0.066713 -0.305987
25395 0.046266 -0.093006 -0.285646
25396 0.002163 -0.130172 -0.290281
25397 -0.000388 -0.150698 -0.347483
25398 0.011827 -0.187474 -0.388158
25399 -0.000597 -0.144199 -0.297429
25400 0.009666 -0.101658 -0.267994
25401 0.064134 -0.112881 -0.312055
25402 0.084462 -0.080795 -0.285955
25403 0.056284 -0.050230 -0.266796
25404 0.119645 -0.032737 -0.267044
25405 0.068037 0.089346 -0.174598
25406 0.047687 0.186938 -0.107266
25407 0.081208 0.107722 -0.166426
25408 0.108661 0.065918 -0.218696
25409 0.080990 0.101801 -0.151322
25410 0.076374 0.125812 -0.161231
25411 0.153680 0.030249 -0.242086
25412 0.170819 0.021639 -0.239813
25413 0.157339 0.115444 -0.099765
25414 0.213604 0.117777 -0.126289
25415 0.290706 0.013310 -0.228353
25416 0.318659 -0.075662 -0.284572
25417 0.287675 -0.059434 -0.250807
25418 0.362155 -0.093486 -0.234507
25419 0.386378 -0.068472 -0.250590
25420 0.385228 -0.048923 -0.212743
25421 0.441752 -0.168221 -0.276621
25422 0.519367 -0.271249 -0.368810
25423 0.483820 -0.285565 -0.326215
25424 0.488628 -0.310283 -0.330802
25425 0.542278 -0.351610 -0.378139
25426 0.572809 -0.338909 -0.333982
25427 0.577189 -0.302065 -0.283621
25428 0.654425 -0.434083 -0.376099
25429 0.646209 -0.480388 -0.441835
25430 0.637209 -0.495101 -0.363229
25431 0.572926 -0.539932 -0.417469
25432 0.654006 -0.583081 -0.438061
25433 0.515296 -0.611863 -0.396017
25434 0.563835 -0.684124 -0.488750
25435 0.563723 -0.749167 -0.543489
25436 0.502272 -0.774689 -0.457835
25437 0.516892 -0.821244 -0.520570
25438 0.463926 -0.829558 -0.517930
25439 0.376754 -0.728164 -0.404908
25440 0.374876 -0.720613 -0.375727
25441 0.364368 -0.807226 -0.438587
25442 0.365383 -0.943252 -0.546328
25443 0.361337 -1.058216 -0.600613
25444 0.389815 -1.048618 -0.585553
25445 0.329308 -0.904974 -0.479633
25446 0.324065 -0.754881 -0.410898
25447 0.359879 -0.798839 -0.409119
25448 0.420279 -0.931385 -0.490979
25449 0.464749 -1.007315 -0.528925
25450 0.467447 -1.015093 -0.531076
25451 0.497603 -1.028132 -0.538499
25452 0.490350 -0.956785 -0.475733
25453 0.488847 -0.935202 -0.404605
25454 0.479663 -0.986762 -0.446828
25455 0.519733 -1.090332 -0.532912
25456 0.547319 -1.140009 -0.545609
25457 0.529335 -1.136750 -0.527772
25458 0.503359 -1.096224 -0.488256
25459 0.456561 -1.054752 -0.467009
25460 0.395804 -1.081290 -0.475781
25461 0.381600 -1.165166 -0.518810
25462 0.335092 -1.262930 -0.565022
25463 0.296312 -1.323061 -0.590526
25464 0.238363 -1.338930 -0.593852
25465 0.200828 -1.312744 -0.550981
25466 0.140487 -1.309986 -0.517977
25467 0.077650 -1.335945 -0.547278
25468 0.037520 -1.407564 -0.603635
25469 0.015585 -1.447095 -0.613863
25470 -0.059643 -1.492949 -0.605006
25471 -0.106653 -1.508806 -0.654196
25472 -0.139389 -1.419716 -0.619498
25473 -0.189793 -1.370129 -0.507061
25474 -0.210106 -1.425323 -0.548971
25475 -0.165948 -1.558175 -0.642699
25476 -0.212210 -1.595228 -0.651970
25477 -0.204146 -1.600413 -0.635558
25478 -0.208003 -1.594580 -0.652307
25479 -0.241185 -1.562848 -0.620057
25480 -0.237990 -1.581575 -0.638820
25481 -0.243731 -1.671961 -0.676853
25482 -0.225355 -1.778866 -0.706793
25483 -0.193004 -1.855443 -0.755476
25484 -0.177318 -1.816258 -0.742702
25485 -0.184739 -1.799437 -0.702172
25486 -0.124075 -1.856875 -0.731091
25487 -0.098607 -1.892941 -0.764821
25488 -0.109601 -1.875924 -0.777587
25489 -0.078259 -1.897913 -0.765053
25490 -0.048659 -1.972549 -0.807760
25491 -0.033234 -1.985133 -0.823456
25492 -0.046413 -1.911854 -0.784181
25493 -0.050272 -1.897666 -0.750439
25494 -0.040902 -1.872120 -0.781729
25495 -0.034588 -1.859568 -0.788904
25496 -0.011954 -1.876260 -0.796507
25497 -0.020822 -1.840001 -0.794322
25498 -0.033012 -1.740474 -0.737626
25499 -0.031276 -1.624802 -0.705188
25500 -0.028153 -1.533491 -0.679974
25501 -0.067319 -1.471868 -0.658568
25502 -0.036458 -1.430844 -0.647244
25503 -0.027168 -1.378029 -0.636673
25504 -0.028623 -1.302347 -0.626184
25505 -0.051286 -1.263660 -0.581915
25506 -0.082056 -1.193471 -0.557115
25507 -0.082771 -1.135585 -0.528457
25508 -0.106103 -1.124955 -0.541674
25509 -0.133201 -1.142539 -0.584123
25510 -0.163335 -1.105657 -0.595881
25511 -0.169130 -1.088648 -0.583006
25512 -0.195493 -1.049048 -0.581621
25513 -0.213781 -1.055504 -0.575780
25514 -0.227276 -1.085737 -0.603929
25515 -0.243239 -1.115549 -0.611738
25516 -0.210375 -1.180630 -0.638987
25517 -0.192366 -1.208875 -0.667485
25518 -0.175410 -1.196734 -0.691216
25519 -0.159194 -1.193624 -0.661802
25520 -0.146737 -1.172224 -0.651518
25521 -0.100689 -1.175899 -0.671906
25522 -0.042698 -1.217581 -0.730298
25523 -0.021570 -1.231930 -0.743613
25524 -0.029542 -1.183390 -0.722699
25525 -0.017617 -1.150830 -0.710505
25526 -0.006742 -1.115036 -0.709434
25527 0.039023 -1.086842 -0.705470
25528 0.053578 -1.045578 -0.683084
25529 0.090294 -1.019847 -0.711154
25530 0.098292 -0.953500 -0.680006
25531 0.102919 -0.833144 -0.614409
25532 0.102036 -0.734743 -0.581352
25533 0.128335 -0.654253 -0.527048
25534 0.127706 -0.597531 -0.504976
25535 0.131359 -0.548931 -0.512453
25536 0.150461 -0.487011 -0.503465
25537 0.130096 -0.372406 -0.445362
25538 0.106387 -0.235314 -0.367478
25539 0.102510 -0.167503 -0.312511
25540 0.093025 -0.147311 -0.314834
25541 0.083649 -0.141665 -0.323546
25542 0.093667 -0.105226 -0.316813
25543 0.004859 -0.079427 -0.281840
25544 -0.007445 -0.125724 -0.328547
25545 -0.045615 -0.245121 -0.394874
25546 -0.088152 -0.249860 -0.377882
25547 -0.179495 -0.218346 -0.374262
25548 -0.223763 -0.333092 -0.482101
25549 -0.242875 -0.546923 -0.611175
25550 -0.250068 -0.676029 -0.662053
25551 -0.281480 -0.651379 -0.621311
25552 -0.307526 -0.574113 -0.601391
25553 -0.267219 -0.604137 -0.655472
25554 -0.195741 -0.695469 -0.717683
25555 -0.154397 -0.718923 -0.722414
25556 -0.090954 -0.653864 -0.712356
25557 -0.062062 -0.571339 -0.672135
25558 -0.019357 -0.516802 -0.615725
25559 0.024364 -0.499735 -0.613502
25560 0.067807 -0.489541 -0.619339
25561 0.092577 -0.523119 -0.660898
25562 0.135663 -0.500482 -0.657636
25563 0.159056 -0.427773 -0.612287
25564 0.176571 -0.327611 -0.546825
25565 0.228212 -0.232310 -0.498034
25566 0.250594 -0.167231 -0.466144
25567 0.271103 -0.128845 -0.441580
25568 0.308619 -0.111998 -0.427299
25569 0.303155 -0.060078 -0.393026
25570 0.326180 0.024673 -0.354406
25571 0.310528 0.099597 -0.300599
25572 0.307360 0.144145 -0.267116
25573 0.292471 0.141462 -0.266779
25574 0.273821 0.143299 -0.272804
25575 0.268139 0.176258 -0.290051
25576 0.241639 0.202556 -0.250926
25577 0.227861 0.229775 -0.222221
25578 0.205210 0.239551 -0.221837
25579 0.179576 0.222214 -0.223661
25580 0.152070 0.155488 -0.250930
25581 0.134783 0.091933 -0.319448
25582 0.085258 0.032693 -0.367667
25583 0.009768 -0.047666 -0.430367
25584 -0.049605 -0.160728 -0.541038
25585 -0.095362 -0.264087 -0.600771
25586 -0.150643 -0.330889 -0.671900
25587 -0.156644 -0.374521 -0.707182
25588 -0.164354 -0.416450 -0.739787
25589 -0.141350 -0.484917 -0.783744
25590 -0.087338 -0.465677 -0.805059
25591 -0.040213 -0.415243 -0.759336
25592 0.043460 -0.318043 -0.665214
25593 0.118709 -0.197586 -0.569977
25594 0.184548 -0.028235 -0.459608
25595 0.287728 0.087285 -0.376891
25596 0.380307 0.190872 -0.277945
25597 0.451464 0.327724 -0.191471
25598 0.506828 0.485803 -0.083336
25599 0.567881 0.615843 0.022506
25600 0.582465 0.715943 0.150362
25601 0.627401 0.766177 0.209291
25602 0.645440 0.790655 0.207657
25603 0.666529 0.807476 0.219012
25604 0.635498 0.847472 0.284467
25605 0.641326 0.889017 0.333245
25606 0.613995 0.890114 0.341926
25607 0.563808 0.881331 0.301458
25608 0.534068 0.800863 0.289300
25609 0.478370 0.750463 0.257902
25610 0.428406 0.700638 0.181126
25611 0.331184 0.665188 0.149845
25612 0.246504 0.589678 0.103727
25613 0.185538 0.528796 0.089888
25614 0.118480 0.500048 0.053413
25615 0.071913 0.489940 0.031162
25616 0.009981 0.448779 -0.001695
25617 -0.026632 0.397311 -0.038221
25618 -0.074786 0.350642 -0.052933
25619 -0.156524 0.325553 -0.085668
25620 -0.203828 0.304160 -0.108703
25621 -0.282268 0.285864 -0.134221
25622 -0.334454 0.248508 -0.122877
25623 -0.376645 0.227616 -0.159911
25624 -0.391249 0.157097 -0.234539
25625 -0.363468 0.106800 -0.326457
25626 -0.339643 0.072639 -0.307688
25627 -0.290534 0.089119 -0.251756
25628 -0.256738 0.174813 -0.234448
25629 -0.195467 0.198939 -0.203019
25630 -0.111879 0.167632 -0.204629
25631 -0.035392 0.149888 -0.197536
25632 0.068089 0.216361 -0.210200
25633 0.151543 0.285468 -0.156357
25634 0.197442 0.316629 -0.055867
25635 0.309126 0.374277 0.016481
25636 0.362493 0.418693 0.039388
25637 0.437879 0.403727 0.033481
25638 0.481225 0.396964 0.017808
25639 0.504535 0.436657 0.058085
25640 0.501824 0.491877 0.122331
25641 0.491096 0.524862 0.176003
25642 0.492875 0.526587 0.190271
25643 0.463290 0.511409 0.155864
25644 0.434194 0.470334 0.125710
25645 0.418020 0.482975 0.103375
25646 0.393104 0.496189 0.158971
25647 0.369289 0.508597 0.195230
25648 0.351109 0.529980 0.209235
25649 0.305098 0.547101 0.239142
25650 0.294548 0.551173 0.244852
25651 0.261026 0.510861 0.240300
25652 0.222657 0.528965 0.203632
25653 0.196240 0.515924 0.220533
25654 0.148529 0.505478 0.219977
25655 0.092017 0.473946 0.180801
25656 0.022298 0.409280 0.137655
25657 -0.014248 0.398197 0.116182
25658 -0.068419 0.371235 0.078640
25659 -0.107299 0.315443 0.033173
25660 -0.160341 0.294531 0.007259
25661 -0.188546 0.277099 -0.009026
25662 -0.198918 0.245561 -0.051486
25663 -0.195245 0.239696 -0.079248
25664 -0.330255 0.266448 -0.062925
25665 -0.347394 0.405897 0.211312
25666 -0.318720 0.469311 0.076338
25667 -0.128461 0.249692 -0.097481
25668 0.057373 0.144300 -0.081818
25669 0.097304 0.297478 0.134744
25670 0.092839 0.444205 0.283961
25671 0.080513 0.413028 0.209839
25672 0.076675 0.297412 0.023255
25673 0.078157 0.189810 -0.127222
25674 0.106580 0.150737 -0.191227
25675 0.159634 0.189594 -0.139966
25676 0.184630 0.295953 0.105173
25677 0.202590 0.443074 0.323693
25678 0.216094 0.482318 0.329042
25679 0.252252 0.456606 0.214858
25680 0.243196 0.419104 0.188110
25681 0.234467 0.437799 0.249324
25682 0.229823 0.530124 0.368321
25683 0.183095 0.619304 0.532394
25684 0.141060 0.676508 0.649208
25685 0.102779 0.669422 0.633639
25686 0.031536 0.640240 0.545998
25687 0.014145 0.629322 0.508313
25688 -0.030050 0.637800 0.590227
25689 -0.082652 0.698255 0.696567
25690 -0.087193 0.717883 0.760133
25691 -0.151547 0.731628 0.753252
25692 -0.156916 0.682274 0.668385
25693 -0.178869 0.625010 0.598632
25694 -0.199700 0.589401 0.594528
25695 -0.245138 0.587368 0.623361
25696 -0.265439 0.623221 0.628823
25697 -0.228035 0.606226 0.647098
25698 -0.237232 0.565310 0.627069
25699 -0.236538 0.554254 0.556261
25700 -0.231912 0.539422 0.535369
25701 -0.207926 0.550009 0.578367
