// General information: 
//  MT Manager version: 2020.0.2 
//  XDA version: 2020.0.2 build 5355 rev 106296 built on 2020-10-15
// Device information: 
//  DeviceId: 008002103C
//  ProductCode: MTi-680G-8A1G6
//  Firmware Version: 1.2.2
//  Hardware Version: 1.0.0
// Device settings: 
//  Filter Profile: General_RTK(24.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
// PacketCounter FreeAcc_E FreeAcc_N FreeAcc_U Roll Pitch Yaw
30975 0.028223 -0.016569 0.031362 1.500234 -0.739361 -14.286765
30976 -0.001162 -0.036751 0.036698 1.499379 -0.740680 -14.287125
30977 -0.007738 -0.032292 0.044091 1.498919 -0.741574 -14.286935
30978 -0.016486 -0.041153 0.016824 1.498690 -0.742355 -14.286936
30979 0.004214 -0.030554 0.036012 1.498461 -0.743466 -14.287095
30980 0.028237 -0.029985 0.046667 1.498178 -0.744538 -14.286962
30981 -0.000118 -0.032647 0.040584 1.497880 -0.745123 -14.287260
30982 -0.012981 -0.046656 0.002464 1.498154 -0.745899 -14.287443
30983 -0.003159 -0.036022 0.021587 1.498077 -0.746240 -14.287161
30984 0.015232 -0.015642 0.042020 1.497572 -0.746563 -14.287151
30985 0.007002 -0.030108 0.010248 1.497112 -0.746862 -14.286981
30986 -0.015682 -0.035465 -0.014231 1.496539 -0.746563 -14.286755
30987 0.004641 -0.011967 0.015846 1.496428 -0.746531 -14.286424
30988 0.004469 -0.022495 0.008239 1.496421 -0.746554 -14.286561
30989 0.019293 -0.029004 0.009233 1.495892 -0.745806 -14.286398
30990 -0.011955 -0.040816 0.018609 1.495978 -0.745476 -14.286170
30991 -0.008389 -0.018013 -0.017242 1.496369 -0.745146 -14.285946
30992 -0.011438 -0.027028 -0.026039 1.496296 -0.744644 -14.286200
30993 -0.004329 -0.037508 -0.029475 1.496455 -0.744570 -14.286093
30994 -0.003633 -0.019057 0.007847 1.496622 -0.744337 -14.286365
30995 -0.033919 -0.044411 0.012767 1.496595 -0.744033 -14.286437
30996 -0.026920 -0.022466 -0.009322 1.496196 -0.744547 -14.286317
30997 -0.015062 0.003191 -0.026802 1.496057 -0.744564 -14.286903
30998 -0.013851 0.003261 -0.040397 1.495995 -0.744557 -14.287068
30999 -0.006646 -0.027638 -0.037843 1.495759 -0.744974 -14.286747
31000 -0.016075 -0.036558 -0.052936 1.495401 -0.745415 -14.286582
31001 0.036071 -0.024645 -0.012203 1.495753 -0.745235 -14.286174
31002 0.026858 -0.041061 0.031574 1.495801 -0.745048 -14.286144
31003 0.013347 -0.035978 0.000468 1.495811 -0.744448 -14.286094
31004 -0.007574 -0.031422 -0.036512 1.495608 -0.744113 -14.285785
31005 -0.020751 -0.028291 -0.056013 1.495926 -0.743629 -14.285665
31006 0.000255 -0.004293 -0.014466 1.495546 -0.743072 -14.285319
31007 0.019656 -0.009032 0.002801 1.495436 -0.742662 -14.285206
31008 -0.017082 -0.028488 -0.011375 1.495396 -0.742311 -14.285398
31009 -0.013074 -0.026671 -0.010044 1.495438 -0.741920 -14.284747
31010 0.000324 -0.022717 0.016654 1.495673 -0.741621 -14.284517
31011 -0.019898 -0.035066 0.020741 1.495152 -0.741045 -14.284935
31012 -0.020653 -0.010477 0.010658 1.495101 -0.740713 -14.284568
31013 -0.007599 -0.012109 -0.006614 1.495147 -0.740565 -14.284422
31014 -0.016003 -0.006471 -0.027568 1.494959 -0.740606 -14.284134
31015 -0.011236 -0.013176 -0.017656 1.495012 -0.740114 -14.284168
31016 -0.003494 -0.016286 0.013929 1.495124 -0.739841 -14.284495
31017 -0.000473 -0.045195 0.012156 1.495051 -0.739844 -14.284203
31018 -0.006026 -0.023855 0.005173 1.494753 -0.739469 -14.284242
31019 -0.001003 -0.025024 -0.025885 1.494830 -0.739547 -14.283952
31020 -0.000445 -0.016895 0.024255 1.494978 -0.739729 -14.283825
31021 -0.002217 -0.031666 0.025134 1.495061 -0.739549 -14.283528
31022 -0.022643 -0.030726 0.021667 1.495148 -0.739103 -14.283413
31023 -0.013962 -0.039283 0.017921 1.495307 -0.738916 -14.283373
31024 0.006079 -0.019776 0.022926 1.495137 -0.738440 -14.282691
31025 -0.006967 -0.033851 0.026398 1.494988 -0.738409 -14.282175
31026 -0.011687 -0.018587 -0.000711 1.495148 -0.738188 -14.281985
31027 0.004808 -0.007673 -0.002211 1.495389 -0.737813 -14.281950
31028 -0.005332 -0.010020 0.002247 1.495428 -0.737316 -14.282277
31029 -0.008336 -0.002989 0.036882 1.495480 -0.736638 -14.282078
31030 -0.008361 -0.012452 0.023767 1.495364 -0.735832 -14.281497
31031 -0.013813 -0.036960 0.011434 1.495608 -0.735085 -14.281483
31032 -0.024480 -0.010212 -0.003298 1.495798 -0.734558 -14.281490
31033 -0.007459 -0.004808 -0.010680 1.495609 -0.734709 -14.281238
31034 0.009430 -0.012445 0.004616 1.495767 -0.734757 -14.280909
31035 -0.006285 -0.017154 0.001925 1.495577 -0.734816 -14.281002
31036 -0.017121 -0.012739 -0.008728 1.495464 -0.734510 -14.281280
31037 0.015855 -0.037729 -0.000383 1.495428 -0.734331 -14.280834
31038 0.019864 -0.027121 0.014193 1.495787 -0.734465 -14.281191
31039 0.007992 -0.021741 -0.000274 1.495487 -0.733907 -14.280955
31040 -0.016354 -0.035335 -0.020711 1.495939 -0.733604 -14.280780
31041 -0.028588 -0.015246 -0.022408 1.495644 -0.733043 -14.280696
31042 -0.009255 -0.019081 -0.010465 1.496074 -0.732647 -14.280170
31043 -0.017795 -0.025679 0.003420 1.496505 -0.732421 -14.280251
31044 0.005993 -0.019822 0.003713 1.496503 -0.732225 -14.280278
31045 -0.031080 0.004858 -0.004048 1.496435 -0.731703 -14.280234
31046 -0.008180 -0.013598 -0.014759 1.496322 -0.731852 -14.279943
31047 0.019221 0.000872 0.026647 1.496130 -0.731412 -14.279374
31048 0.000021 -0.019784 0.025588 1.495971 -0.731032 -14.279243
31049 -0.035300 -0.023079 0.020461 1.496015 -0.730784 -14.278827
31050 0.013805 -0.005904 0.005449 1.496064 -0.730624 -14.278947
31051 -0.000976 -0.028646 0.030258 1.495874 -0.730107 -14.278640
31052 -0.025664 -0.034684 0.039965 1.495559 -0.729657 -14.278457
31053 -0.001876 -0.027718 0.032076 1.495681 -0.729578 -14.278424
31054 0.005478 -0.018368 0.025027 1.495376 -0.729520 -14.277944
31055 0.008074 -0.017096 0.038220 1.494964 -0.729325 -14.277908
31056 0.008171 -0.016541 0.036897 1.495228 -0.729117 -14.278171
31057 -0.002596 -0.033538 0.036102 1.494921 -0.729010 -14.277881
31058 0.008983 -0.022573 0.009202 1.494397 -0.729032 -14.278085
31059 -0.027837 -0.026145 0.000536 1.494101 -0.728919 -14.278091
31060 -0.010723 -0.026154 0.001141 1.493819 -0.728504 -14.277938
31061 0.008381 -0.030963 0.039840 1.493517 -0.728242 -14.277753
31062 -0.005056 -0.003854 0.002571 1.493220 -0.727466 -14.277547
31063 -0.002688 -0.023078 -0.026695 1.493184 -0.727535 -14.277371
31064 0.000060 -0.021149 -0.004133 1.492707 -0.727571 -14.277038
31065 0.000270 -0.003970 -0.023520 1.492829 -0.727501 -14.276665
31066 -0.014803 -0.008335 -0.029697 1.492522 -0.727468 -14.276445
31067 -0.014077 -0.009480 -0.045046 1.492492 -0.727024 -14.276210
31068 0.002083 -0.026933 -0.049522 1.492245 -0.726610 -14.275812
31069 0.013464 -0.032792 -0.027761 1.492219 -0.726227 -14.275854
31070 0.005573 -0.017094 -0.006170 1.491798 -0.725195 -14.275416
31071 -0.002803 -0.018363 -0.034430 1.491504 -0.724817 -14.275344
31072 0.012364 -0.032920 -0.032535 1.492189 -0.724397 -14.275508
31073 0.011130 -0.020537 -0.023149 1.491808 -0.724292 -14.275175
31074 0.001757 -0.015455 0.006983 1.491860 -0.723946 -14.275134
31075 -0.004784 -0.033885 -0.015801 1.491911 -0.723436 -14.274790
31076 -0.006846 -0.049523 -0.041324 1.492138 -0.722682 -14.274827
31077 0.008307 -0.003639 -0.037043 1.492598 -0.722168 -14.274439
31078 -0.013139 -0.012155 -0.002831 1.492613 -0.721684 -14.274395
31079 -0.021241 -0.020094 0.012465 1.492973 -0.721005 -14.274494
31080 -0.009224 -0.026639 0.018980 1.493083 -0.720370 -14.274385
31081 -0.000498 -0.023784 0.019370 1.492589 -0.720320 -14.274318
31082 0.005525 -0.014803 0.049351 1.492459 -0.719382 -14.274492
31083 -0.008045 -0.037843 0.054336 1.492736 -0.718645 -14.274328
31084 -0.001045 -0.021087 0.054692 1.492786 -0.717611 -14.274750
31085 0.000427 -0.027442 0.069078 1.492835 -0.716490 -14.274886
31086 -0.022163 -0.024821 0.056240 1.492665 -0.716072 -14.275078
31087 -0.007087 -0.017839 0.049444 1.492391 -0.715519 -14.274644
31088 -0.012659 -0.032287 0.057440 1.491965 -0.715223 -14.274216
31089 -0.006061 -0.011976 0.054960 1.492125 -0.714691 -14.274360
31090 0.001840 -0.014216 0.055555 1.491821 -0.714466 -14.274331
31091 -0.010448 -0.013293 0.039103 1.491449 -0.713715 -14.274354
31092 -0.012348 -0.022748 0.035014 1.490800 -0.713100 -14.274328
31093 -0.019815 -0.018326 0.013365 1.491215 -0.712480 -14.274056
31094 0.000163 -0.012238 -0.006551 1.490809 -0.712106 -14.273941
31095 -0.001489 -0.017207 -0.007266 1.490776 -0.711847 -14.273638
31096 0.000035 -0.029488 -0.005484 1.490693 -0.711727 -14.273356
31097 -0.012128 -0.045986 0.004753 1.490391 -0.710951 -14.273189
31098 -0.012628 -0.016698 -0.025353 1.490083 -0.710512 -14.273036
31099 0.000821 -0.004170 -0.033727 1.489826 -0.710269 -14.273155
31100 0.011822 -0.012397 -0.007309 1.489401 -0.709296 -14.272828
31101 -0.000519 -0.030391 0.019830 1.489550 -0.708384 -14.272204
31102 -0.013192 -0.005513 -0.040871 1.488565 -0.707523 -14.271919
31103 -0.031683 -0.026555 -0.079650 1.488600 -0.706832 -14.271223
31104 0.012508 -0.027274 -0.043006 1.488476 -0.706332 -14.271207
31105 0.006302 -0.019419 -0.008027 1.488719 -0.705410 -14.271034
31106 0.018497 -0.026263 0.002346 1.488573 -0.704741 -14.270837
31107 -0.013774 -0.034210 0.009878 1.488973 -0.703991 -14.270750
31108 0.003857 -0.011761 0.000179 1.489428 -0.703499 -14.270756
31109 -0.012706 -0.014243 -0.023364 1.489082 -0.702753 -14.270481
31110 -0.011835 -0.011172 -0.003415 1.488866 -0.702344 -14.270252
31111 -0.020627 -0.014612 -0.022522 1.488917 -0.700894 -14.270143
31112 -0.004213 -0.013318 0.000177 1.488252 -0.700136 -14.270083
31113 0.003587 -0.003934 0.001480 1.488352 -0.699343 -14.270147
31114 -0.026487 -0.014364 0.013769 1.488058 -0.698681 -14.270058
31115 -0.038078 -0.021264 -0.013428 1.488296 -0.697945 -14.269740
31116 -0.019212 -0.020532 -0.009847 1.488522 -0.697931 -14.269914
31117 -0.003984 -0.007721 -0.004351 1.488406 -0.697745 -14.269621
31118 0.011250 -0.013190 0.010021 1.488733 -0.697036 -14.269651
31119 0.012555 -0.036509 0.010669 1.488665 -0.696140 -14.269449
31120 0.010884 -0.023706 0.020176 1.488745 -0.695083 -14.269657
31121 -0.004077 -0.022508 -0.013199 1.489178 -0.694452 -14.269424
31122 0.004831 -0.024528 -0.017640 1.488758 -0.693933 -14.269342
31123 -0.023102 -0.018803 0.012748 1.488693 -0.693672 -14.269267
31124 -0.019760 -0.022872 -0.009634 1.488726 -0.693181 -14.269121
31125 -0.019694 -0.025568 -0.001368 1.488849 -0.692654 -14.269154
31126 -0.015161 -0.028345 -0.024961 1.488818 -0.692101 -14.268804
31127 -0.005435 -0.022707 0.009135 1.488585 -0.691357 -14.268487
31128 -0.012867 -0.002125 -0.005810 1.488244 -0.690716 -14.268294
31129 0.003911 -0.028655 -0.013896 1.487936 -0.690424 -14.268107
31130 -0.016854 0.001106 -0.001184 1.487942 -0.690312 -14.267864
31131 -0.005679 -0.012423 0.005490 1.488108 -0.690113 -14.268118
31132 -0.023463 -0.018016 -0.015086 1.488143 -0.689477 -14.267898
31133 -0.008727 -0.048563 -0.012182 1.488301 -0.689453 -14.267567
31134 -0.007597 -0.026235 0.002027 1.488227 -0.689825 -14.267321
31135 -0.011932 -0.027306 0.005430 1.488305 -0.689608 -14.267175
31136 -0.010823 -0.026573 0.012476 1.487901 -0.689599 -14.266942
31137 -0.002859 -0.023801 -0.014344 1.487528 -0.689524 -14.266877
31138 -0.021312 -0.040128 -0.013752 1.487572 -0.689527 -14.266543
31139 -0.018436 -0.001919 -0.009964 1.487771 -0.689683 -14.266300
31140 0.002065 -0.026432 0.011210 1.487852 -0.689217 -14.266593
31141 -0.007268 -0.032293 0.018545 1.487923 -0.689224 -14.266562
31142 0.008415 -0.045263 -0.001401 1.487778 -0.689165 -14.266265
31143 0.000299 -0.021270 -0.003826 1.487965 -0.689874 -14.265804
31144 0.005466 -0.032188 -0.005574 1.487863 -0.690579 -14.265522
31145 -0.007665 -0.039655 0.010455 1.487797 -0.691198 -14.265627
31146 -0.006838 -0.037086 0.012242 1.487532 -0.690784 -14.265363
31147 -0.002482 -0.024842 -0.001575 1.487465 -0.690573 -14.265184
31148 -0.013373 -0.029030 -0.010236 1.487464 -0.690404 -14.265401
31149 0.002665 -0.010373 0.012269 1.487578 -0.689781 -14.265125
31150 -0.015017 -0.027010 0.014799 1.487550 -0.689991 -14.265336
31151 -0.015798 -0.030347 0.008579 1.487336 -0.689210 -14.265285
31152 0.002008 -0.032169 -0.005045 1.487211 -0.689389 -14.265185
31153 -0.001129 -0.007893 -0.018398 1.486983 -0.689267 -14.265306
31154 -0.000197 -0.009343 -0.000549 1.486966 -0.689005 -14.265309
31155 0.004367 -0.037541 -0.017886 1.486646 -0.688983 -14.264787
31156 -0.012857 -0.020727 -0.022383 1.486550 -0.689003 -14.264846
31157 0.014667 -0.020823 -0.010799 1.486029 -0.688776 -14.264551
31158 -0.009585 -0.032642 -0.004581 1.486423 -0.688008 -14.264489
31159 -0.018398 -0.029655 -0.001314 1.486141 -0.687797 -14.263696
31160 -0.010877 -0.023214 -0.014939 1.485787 -0.687757 -14.263361
31161 -0.006327 -0.034018 -0.007036 1.485442 -0.687674 -14.263473
31162 -0.001202 -0.022358 0.005812 1.485342 -0.687499 -14.262765
31163 0.007165 -0.040488 0.009760 1.485367 -0.687579 -14.262363
31164 -0.001407 -0.025952 -0.003312 1.485494 -0.687052 -14.262324
31165 0.002140 -0.028568 -0.023149 1.486094 -0.687302 -14.261662
31166 0.017546 -0.024426 0.002624 1.485635 -0.687528 -14.261408
31167 -0.012549 -0.037433 0.005754 1.485870 -0.687707 -14.261423
31168 -0.028085 -0.016413 -0.002338 1.485705 -0.687813 -14.260930
31169 -0.020740 -0.013247 -0.004045 1.485625 -0.687680 -14.260443
31170 -0.019844 -0.029336 -0.008010 1.485754 -0.687589 -14.259767
31171 0.002345 -0.012303 0.002335 1.486399 -0.687705 -14.259818
31172 -0.012907 -0.007375 0.005367 1.486504 -0.687895 -14.260213
31173 -0.002451 -0.030439 -0.016927 1.486328 -0.687608 -14.259878
31174 0.003400 -0.025251 -0.012100 1.486681 -0.687653 -14.259778
31175 -0.000777 -0.005060 -0.002474 1.486692 -0.687305 -14.259925
31176 0.000473 -0.022866 0.011201 1.486810 -0.686800 -14.260131
31177 -0.023064 -0.028131 0.013881 1.486929 -0.686657 -14.260105
31178 -0.012883 -0.019120 -0.002120 1.487095 -0.686703 -14.259963
31179 -0.001155 -0.011271 -0.012491 1.487278 -0.686785 -14.259744
31180 -0.002255 -0.003984 -0.008340 1.486958 -0.687189 -14.259808
31181 0.005606 -0.016891 -0.007265 1.486997 -0.688527 -14.259971
31182 -0.005676 -0.019883 0.011210 1.486696 -0.688999 -14.259796
31183 -0.006443 -0.022645 -0.055313 1.486350 -0.689588 -14.259615
31184 0.036799 -0.010541 -0.037212 1.486544 -0.689338 -14.260037
31185 0.018029 -0.043138 0.008066 1.486277 -0.688970 -14.259701
31186 0.005401 -0.033722 0.002919 1.486442 -0.688293 -14.259640
31187 -0.009165 -0.037062 -0.013494 1.486559 -0.687576 -14.258836
31188 -0.014025 -0.002168 -0.012904 1.486477 -0.687116 -14.258669
31189 0.004374 -0.021341 -0.000190 1.486976 -0.686789 -14.258548
31190 -0.020818 -0.021282 0.013931 1.486985 -0.686723 -14.258223
31191 -0.015178 -0.011404 0.010530 1.486721 -0.686794 -14.258124
31192 -0.010014 -0.023517 -0.010708 1.486875 -0.686044 -14.257838
31193 -0.018700 -0.015106 0.004467 1.486769 -0.685676 -14.257795
31194 -0.006037 -0.013682 0.019037 1.486722 -0.685905 -14.257393
31195 -0.008897 -0.024885 0.013966 1.486491 -0.686059 -14.257121
31196 -0.007759 -0.025557 0.003809 1.486020 -0.685906 -14.257147
31197 -0.016072 -0.028350 0.004457 1.485951 -0.686007 -14.257007
31198 0.007795 -0.023278 0.008384 1.485878 -0.685487 -14.256812
31199 -0.008176 -0.046161 0.010283 1.485687 -0.685616 -14.256176
31200 0.000586 -0.051033 0.006492 1.485514 -0.684977 -14.256026
31201 -0.004392 -0.018423 -0.007781 1.485729 -0.684602 -14.255680
31202 0.002063 -0.016743 -0.008486 1.486000 -0.684086 -14.255738
31203 -0.005802 -0.012451 0.021688 1.486121 -0.683799 -14.255176
31204 -0.033180 -0.022427 0.001080 1.485724 -0.683683 -14.254744
31205 -0.006201 0.005932 -0.015838 1.485812 -0.683360 -14.254634
31206 0.016388 -0.006896 -0.007248 1.486384 -0.683495 -14.254392
31207 0.006225 0.003580 0.015744 1.486245 -0.683051 -14.254586
31208 -0.000283 -0.030271 0.003329 1.486015 -0.682656 -14.254812
31209 0.005889 -0.051151 -0.021377 1.486132 -0.682214 -14.254819
31210 -0.001840 -0.032455 -0.041279 1.485644 -0.682377 -14.255287
31211 0.019304 -0.023505 0.004498 1.485842 -0.682109 -14.255248
31212 -0.003507 -0.029728 0.011703 1.485610 -0.681328 -14.255031
31213 -0.000508 -0.026541 -0.012792 1.485354 -0.680660 -14.254870
31214 -0.009485 -0.015463 -0.028330 1.485667 -0.680108 -14.254679
31215 0.003756 -0.024416 -0.013622 1.485715 -0.679827 -14.254822
31216 -0.010954 -0.024037 -0.004910 1.486244 -0.678782 -14.254709
31217 -0.009935 -0.028950 -0.015329 1.486037 -0.678646 -14.254562
31218 0.007564 -0.034417 -0.008773 1.485978 -0.678222 -14.254759
31219 0.021521 -0.048772 -0.005622 1.486549 -0.677502 -14.254752
31220 -0.002937 -0.020293 0.013371 1.486564 -0.676651 -14.254851
31221 -0.005140 -0.006343 0.017914 1.487097 -0.676424 -14.254581
31222 -0.019571 -0.021804 0.003145 1.487131 -0.676317 -14.254102
31223 -0.011079 -0.022150 -0.008879 1.487070 -0.675505 -14.253779
31224 -0.008340 -0.015780 0.013180 1.486914 -0.674604 -14.253713
31225 0.007294 -0.032001 0.018106 1.487147 -0.674267 -14.253480
31226 0.006317 -0.041148 0.018886 1.487284 -0.673273 -14.253121
31227 -0.038483 0.049947 0.021049 1.487469 -0.672808 -14.252666
31228 -0.212258 0.107479 -0.062646 1.487131 -0.674364 -14.252550
31229 -0.252586 0.100205 -0.143561 1.486216 -0.677925 -14.252854
31230 -0.108990 -0.022357 -0.056886 1.484291 -0.684158 -14.252828
31231 0.097297 -0.114332 0.081876 1.482962 -0.690031 -14.252545
31232 0.260170 -0.152922 0.090543 1.482790 -0.693286 -14.252339
31233 0.265703 -0.135559 0.035740 1.483182 -0.693311 -14.252134
31234 0.160258 -0.080323 -0.020148 1.483733 -0.691350 -14.251661
31235 -0.009855 -0.017624 -0.031594 1.484157 -0.688426 -14.251354
31236 -0.111541 0.025360 0.003997 1.484949 -0.686377 -14.251291
31237 -0.153574 0.049570 0.039221 1.485101 -0.685108 -14.251076
31238 -0.100913 0.025387 0.025225 1.485121 -0.686043 -14.250968
31239 -0.026870 -0.025186 0.007021 1.484406 -0.687048 -14.251047
31240 0.024060 -0.065290 -0.021616 1.483980 -0.688598 -14.250679
31241 0.077565 -0.039431 0.006113 1.483898 -0.689164 -14.250263
31242 0.042457 -0.039770 -0.001493 1.483748 -0.689228 -14.250383
31243 0.003346 -0.027619 0.027405 1.483607 -0.688354 -14.250180
31244 -0.014802 -0.028636 0.029036 1.483832 -0.687294 -14.249934
31245 -0.023779 -0.026155 0.022179 1.483994 -0.687293 -14.249652
31246 -0.000608 -0.016747 0.036522 1.484298 -0.687714 -14.249294
31247 0.023371 -0.028005 0.053926 1.484506 -0.687471 -14.249417
31248 0.033922 -0.030775 0.014864 1.484819 -0.686939 -14.249704
31249 0.008309 -0.049294 -0.040628 1.485091 -0.685520 -14.249631
31250 0.001826 -0.001887 -0.025262 1.485292 -0.684854 -14.249614
31251 -0.015875 -0.012552 -0.014059 1.485392 -0.683991 -14.249537
31252 -0.031384 0.002306 0.002852 1.485341 -0.683620 -14.249322
31253 -0.052238 -0.017167 -0.005110 1.485622 -0.683293 -14.249242
31254 -0.005299 -0.009658 0.012072 1.485667 -0.683551 -14.249263
31255 0.007200 -0.023773 0.000581 1.485432 -0.683688 -14.248978
31256 0.029189 -0.049203 -0.017266 1.485326 -0.682925 -14.249458
31257 0.018302 -0.028316 -0.020959 1.485375 -0.681816 -14.248892
31258 -0.024439 -0.033203 -0.011196 1.485734 -0.680991 -14.248702
31259 -0.046147 -0.013694 -0.014133 1.485886 -0.680749 -14.248742
31260 -0.058979 -0.001708 0.013979 1.486102 -0.680931 -14.249052
31261 -0.065465 -0.015784 0.037924 1.485531 -0.681822 -14.249061
31262 -0.040248 -0.015677 0.015985 1.485474 -0.682936 -14.249335
31263 0.011088 -0.042945 -0.020379 1.485697 -0.684038 -14.249792
31264 0.016179 -0.024878 -0.036056 1.485594 -0.685218 -14.249485
31265 0.027472 -0.041856 -0.002645 1.485637 -0.686048 -14.249294
31266 0.022616 -0.037437 0.001613 1.485334 -0.686310 -14.249134
31267 0.004470 -0.032047 0.015430 1.485331 -0.687049 -14.249135
31268 -0.006604 -0.004159 0.027632 1.484977 -0.687872 -14.249739
31269 -0.003139 -0.019435 0.037135 1.484951 -0.688379 -14.249766
31270 -0.024457 -0.014732 0.032752 1.485003 -0.688148 -14.249849
31271 -0.021204 -0.031006 0.029068 1.485123 -0.689346 -14.249776
31272 0.007818 -0.028289 0.022115 1.484981 -0.690992 -14.249835
31273 0.006766 -0.021443 0.011016 1.484937 -0.691975 -14.249848
31274 -0.006734 -0.017698 0.017250 1.484819 -0.693270 -14.249738
31275 0.000246 -0.032058 0.023473 1.484670 -0.693806 -14.249583
31276 0.006082 -0.017961 -0.014795 1.484318 -0.693774 -14.250032
31277 0.005968 -0.019189 -0.013940 1.484480 -0.694545 -14.250169
31278 0.007506 -0.005834 0.004562 1.484800 -0.694956 -14.249857
31279 -0.001251 -0.016325 0.011039 1.484742 -0.694868 -14.249899
31280 -0.017292 -0.019227 -0.023592 1.484593 -0.695104 -14.249726
31281 -0.009852 -0.004348 -0.031024 1.484404 -0.695100 -14.249725
31282 0.002679 -0.014915 -0.010659 1.484431 -0.695681 -14.249576
31283 -0.000508 -0.035468 -0.000535 1.484176 -0.695990 -14.249293
31284 -0.004017 -0.040665 -0.005652 1.483890 -0.695795 -14.249093
31285 0.000188 -0.036848 -0.030725 1.484132 -0.695832 -14.248951
31286 0.016055 -0.022637 -0.027090 1.484682 -0.695531 -14.248799
31287 0.002214 -0.023876 -0.009339 1.484647 -0.695506 -14.248500
31288 -0.018236 -0.044540 -0.004253 1.484518 -0.695560 -14.248386
31289 -0.014504 -0.018840 -0.021432 1.484757 -0.695884 -14.248591
31290 -0.022720 -0.019535 -0.012652 1.484950 -0.695516 -14.248171
31291 -0.031317 -0.020738 0.011827 1.484794 -0.695734 -14.247797
31292 -0.013408 -0.002035 0.009682 1.484744 -0.695759 -14.248063
31293 -0.031879 -0.008573 0.003073 1.485058 -0.695996 -14.247938
31294 -0.010241 -0.022742 0.007256 1.485102 -0.696703 -14.247605
31295 -0.014754 -0.015067 0.007370 1.485584 -0.697208 -14.247039
31296 -0.006744 -0.013757 0.020832 1.485383 -0.698324 -14.247089
31297 -0.017139 -0.036542 0.037074 1.485457 -0.698890 -14.246935
31298 -0.021841 -0.025756 0.035249 1.485467 -0.699645 -14.247079
31299 0.010144 -0.013077 0.004106 1.486016 -0.700289 -14.246800
31300 0.029208 -0.027410 0.042181 1.486104 -0.700929 -14.246776
31301 -0.001283 0.001682 0.018799 1.486144 -0.701032 -14.246866
31302 -0.059574 -0.162391 0.021263 1.486621 -0.702256 -14.246639
31303 0.094774 0.039062 0.163018 1.487105 -0.701451 -14.246677
31304 -0.081846 0.018845 -0.084940 1.487772 -0.700929 -14.246753
31305 -0.104127 -0.001316 -0.115611 1.487126 -0.702390 -14.246792
31306 -0.015629 0.033997 0.023867 1.486841 -0.704526 -14.247003
31307 -0.009528 -0.004441 0.028808 1.486695 -0.706294 -14.246951
31308 -0.040617 -0.057751 -0.041132 1.486437 -0.708632 -14.247273
31309 0.030665 0.007164 -0.012048 1.486635 -0.711053 -14.246820
31310 -0.009594 -0.064194 0.002048 1.486184 -0.713104 -14.246141
31311 -0.006751 -0.025564 -0.065925 1.486549 -0.715441 -14.246152
31312 0.005885 -0.019833 0.019731 1.486229 -0.717058 -14.246584
31313 0.001218 -0.033524 0.006704 1.486185 -0.718769 -14.246306
31314 -0.002482 -0.032659 -0.041214 1.485921 -0.720107 -14.246397
31315 -0.003129 -0.028493 -0.021717 1.485660 -0.721786 -14.246614
31316 -0.004093 -0.025327 -0.015267 1.485136 -0.723529 -14.246746
31317 0.005095 -0.036692 -0.044038 1.484642 -0.725413 -14.246967
31318 0.015474 -0.043953 -0.021845 1.484651 -0.726300 -14.246884
31319 0.000614 -0.023273 0.007771 1.484298 -0.728080 -14.246643
31320 -0.039485 -0.034683 -0.047158 1.483821 -0.729279 -14.246486
31321 -0.024447 -0.013960 -0.050737 1.483496 -0.731033 -14.246450
31322 0.023867 -0.013307 0.034837 1.483452 -0.732286 -14.246500
31323 -0.015471 -0.039005 0.017984 1.483193 -0.733381 -14.246771
31324 0.000098 -0.032908 0.010543 1.483171 -0.734225 -14.246374
31325 -0.003570 -0.028960 -0.014957 1.483450 -0.735703 -14.246208
31326 0.027296 -0.025334 0.028687 1.483894 -0.736431 -14.245818
31327 -0.001737 -0.034734 0.031346 1.483800 -0.737508 -14.245784
31328 0.007119 -0.051220 0.036207 1.483178 -0.738235 -14.245760
31329 -0.053930 -0.035830 0.001859 1.483579 -0.739219 -14.245621
31330 0.017974 -0.033052 0.044783 1.483657 -0.740124 -14.245849
31331 -0.001574 -0.031323 0.062747 1.483744 -0.740505 -14.245586
31332 0.029636 -0.039496 0.038836 1.484378 -0.740913 -14.245407
31333 -0.006456 -0.041095 0.026958 1.484766 -0.741762 -14.245423
31334 0.028195 -0.039182 0.009222 1.485112 -0.742152 -14.245340
31335 0.012305 -0.032190 0.020213 1.484918 -0.742449 -14.245081
31336 -0.019396 -0.030574 0.029566 1.484477 -0.742761 -14.244982
31337 0.011725 -0.031667 0.029872 1.484674 -0.742965 -14.244834
31338 -0.006784 -0.027951 0.003821 1.484949 -0.742957 -14.244689
31339 0.009573 -0.026390 -0.009597 1.484894 -0.743027 -14.244440
31340 0.004234 -0.008584 -0.021688 1.485099 -0.742796 -14.244586
31341 -0.003417 -0.038061 -0.032257 1.485291 -0.742734 -14.243940
31342 0.009562 -0.030670 -0.025985 1.485017 -0.742216 -14.243905
31343 -0.003009 -0.007535 -0.034804 1.484852 -0.741728 -14.243941
31344 -0.014446 -0.012628 -0.033298 1.484599 -0.741524 -14.243959
