// General information: 
//  MT Manager version: 2020.0.2 
//  XDA version: 2020.0.2 build 5355 rev 106296 built on 2020-10-15
// Device information: 
//  DeviceId: 008002103C
//  ProductCode: MTi-680G-8A1G6
//  Firmware Version: 1.2.2
//  Hardware Version: 1.0.0
// Device settings: 
//  Filter Profile: General_RTK(24.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
// PacketCounter FreeAcc_E FreeAcc_N FreeAcc_U Roll Pitch Yaw
02734 0.046115 0.049640 -0.018012 1.103597 -5.263086 57.076159
02735 0.032777 0.035983 -0.014635 1.103413 -5.263029 57.076206
02736 0.030545 0.041436 -0.000213 1.103393 -5.263728 57.078078
02737 0.030429 0.032032 0.000444 1.103973 -5.263835 57.077940
02738 0.038014 0.042513 -0.004859 1.104446 -5.264228 57.078115
02739 0.037981 0.066768 0.001551 1.103795 -5.263909 57.078216
02740 0.047153 0.050258 0.006156 1.103778 -5.263897 57.079891
02741 0.037491 0.025863 0.010532 1.103558 -5.263864 57.079778
02742 0.033706 0.040269 0.016524 1.103466 -5.263415 57.079695
02743 0.038329 0.055083 -0.004863 1.103526 -5.263410 57.079695
02744 0.047690 0.038743 -0.000444 1.103361 -5.263615 57.081691
02745 0.046287 0.058587 0.016862 1.103030 -5.263544 57.081758
02746 0.066116 0.044587 0.015316 1.102925 -5.263227 57.081670
02747 0.079629 0.034599 0.011183 1.102726 -5.263143 57.082216
02748 0.043784 0.047073 -0.001972 1.102705 -5.262697 57.084232
02749 0.033108 0.065721 0.008954 1.102729 -5.262619 57.083951
02750 0.037266 0.049088 0.019007 1.102794 -5.262498 57.083989
02751 0.028236 0.027702 0.014035 1.102339 -5.261924 57.084086
02752 0.045842 0.055720 -0.002356 1.102066 -5.261940 57.085737
02753 0.032435 0.046039 -0.011086 1.102276 -5.261699 57.086118
02754 0.043032 0.053941 -0.008983 1.102447 -5.261467 57.086215
02755 0.046160 0.051661 0.001268 1.102562 -5.261401 57.086161
02756 0.026526 0.058353 -0.005102 1.102440 -5.261610 57.087715
02757 0.034053 0.061271 -0.000435 1.102336 -5.261033 57.088334
02758 0.030084 0.052604 0.000295 1.102544 -5.260779 57.088457
02759 0.039063 0.024669 0.013653 1.102191 -5.260127 57.088225
02760 0.062719 0.038402 -0.008105 1.101809 -5.260034 57.090314
02761 0.042734 0.058285 0.004336 1.101648 -5.259817 57.090763
02762 0.048135 0.057296 0.006708 1.101501 -5.259819 57.090992
02763 0.050155 0.060030 -0.000745 1.101646 -5.259676 57.090864
02764 0.048102 0.031282 0.006908 1.101470 -5.259563 57.092305
02765 0.032496 0.057260 -0.007231 1.101618 -5.260063 57.091889
02766 0.041667 0.052471 -0.013518 1.101776 -5.260062 57.092347
02767 0.055770 0.039590 0.005243 1.102013 -5.259715 57.092483
02768 0.032712 0.042558 0.000490 1.101976 -5.259917 57.094460
02769 0.037068 0.032633 0.013779 1.102029 -5.260072 57.094644
02770 0.031472 0.044995 0.003567 1.102324 -5.260178 57.094816
02771 0.035519 0.054658 -0.019777 1.102449 -5.260331 57.095190
02772 0.043879 0.030991 -0.012506 1.102529 -5.259806 57.096808
02773 0.046137 0.037007 0.014869 1.102521 -5.259606 57.097185
02774 0.062185 0.040561 -0.004346 1.102291 -5.259491 57.097241
02775 0.024401 0.054940 -0.009939 1.102291 -5.259562 57.097894
02776 0.053043 0.038593 -0.010358 1.102487 -5.259710 57.099485
02777 0.045544 0.044492 -0.001085 1.102516 -5.259934 57.099634
02778 0.044244 0.045971 0.012386 1.102624 -5.259908 57.099796
02779 0.031150 0.050764 -0.001816 1.102480 -5.259712 57.099898
02780 0.043881 0.052995 0.004484 1.102213 -5.259675 57.101494
02781 0.046760 0.039470 0.012826 1.102494 -5.259380 57.101421
02782 0.050404 0.037600 0.027002 1.102569 -5.258883 57.101482
02783 0.035267 0.058723 0.004541 1.102807 -5.258741 57.101825
02784 0.020226 0.046574 0.002842 1.102411 -5.258566 57.103752
02785 0.043697 0.051251 0.014627 1.102090 -5.258467 57.104226
02786 0.048391 0.049912 -0.003289 1.101706 -5.258656 57.104346
02787 0.055311 0.042370 0.002795 1.102317 -5.258537 57.104490
02788 0.042766 0.027039 -0.000026 1.101945 -5.258826 57.106660
02789 0.025535 0.042427 0.002178 1.102124 -5.258642 57.106337
02790 0.026769 0.029427 0.009666 1.102651 -5.258104 57.106854
02791 0.048027 0.044849 0.004284 1.102438 -5.257771 57.107385
02792 0.035684 0.040914 -0.030287 1.102877 -5.257758 57.109306
02793 0.027311 0.062137 0.002308 1.102679 -5.257941 57.109101
02794 0.034738 0.048687 0.013597 1.102990 -5.258201 57.109105
02795 0.060758 0.033835 -0.002076 1.102738 -5.258619 57.109295
02796 0.047895 0.047200 -0.006033 1.102638 -5.258653 57.111104
02797 0.013291 0.034051 -0.011159 1.102890 -5.258465 57.110832
02798 0.028433 0.038734 0.004412 1.102179 -5.258252 57.110826
02799 0.054239 0.060039 0.013726 1.101963 -5.258912 57.110681
02800 0.045360 0.045446 0.010956 1.101781 -5.259312 57.112164
02801 0.034814 0.050724 0.001196 1.101662 -5.259256 57.112224
02802 0.016120 0.039204 0.016476 1.101425 -5.258729 57.112250
02803 0.015905 0.049776 0.009423 1.101287 -5.258896 57.112553
02804 0.024543 0.046698 0.016728 1.100956 -5.259451 57.114366
02805 0.026456 0.051486 0.001340 1.100829 -5.259709 57.114632
02806 0.026035 0.043112 0.002317 1.100623 -5.259919 57.114996
02807 0.030837 0.061137 0.011124 1.100055 -5.259923 57.115274
02808 0.054470 0.049311 0.016237 1.099740 -5.260653 57.117048
02809 0.053324 0.045679 -0.000401 1.099658 -5.260988 57.117519
02810 0.036805 0.037225 -0.013288 1.099222 -5.261217 57.117512
02811 0.032747 0.042919 -0.007915 1.099127 -5.261592 57.117511
02812 0.056560 0.059331 0.001373 1.098652 -5.261548 57.119724
02813 0.058849 0.058674 0.004915 1.097924 -5.261764 57.120094
02814 0.053112 0.051513 -0.014153 1.098144 -5.261848 57.120160
02815 0.038392 0.037359 -0.020471 1.098203 -5.261641 57.119963
02816 0.027268 0.028697 -0.011008 1.098335 -5.261308 57.121740
02817 0.071709 0.029198 0.009811 1.098456 -5.260985 57.121568
02818 0.041576 0.040954 0.001449 1.098645 -5.261274 57.121676
02819 0.037770 0.041059 -0.015045 1.098739 -5.261564 57.122402
02820 0.063330 0.047818 -0.000079 1.098727 -5.261686 57.124420
02821 0.050048 0.045806 0.007198 1.098659 -5.261786 57.124395
02822 0.054422 0.026603 0.012147 1.098827 -5.261563 57.124863
02823 0.044407 0.050058 0.009769 1.098873 -5.261482 57.124866
02824 0.022847 0.051999 0.010047 1.098678 -5.261291 57.126787
02825 0.031968 0.052656 0.009017 1.098330 -5.261031 57.127099
02826 0.033648 0.045039 0.001980 1.098159 -5.260629 57.127363
02827 0.048304 0.039818 0.019766 1.098448 -5.260706 57.127457
02828 0.024433 0.026061 0.002137 1.098271 -5.260499 57.129408
02829 0.036506 0.045319 0.007871 1.098412 -5.260184 57.129700
02830 0.046354 0.037588 0.023970 1.098391 -5.259769 57.129940
02831 0.044025 0.039665 -0.006706 1.098432 -5.259335 57.130033
02832 0.052700 0.040611 -0.009494 1.097974 -5.259320 57.132252
02833 0.025177 0.059436 -0.021463 1.097807 -5.259389 57.132489
02834 0.034800 0.041146 -0.019420 1.097781 -5.259055 57.132568
02835 0.066862 0.061114 -0.014935 1.097760 -5.258852 57.133131
02836 0.043301 0.027476 -0.008415 1.097679 -5.258716 57.134893
02837 0.048190 0.045755 -0.031001 1.096929 -5.258826 57.135381
02838 0.061997 0.047905 -0.010498 1.097172 -5.258518 57.135730
02839 0.040920 0.031752 -0.005901 1.097405 -5.258200 57.135865
02840 0.063995 0.037587 -0.002124 1.097593 -5.257759 57.137866
02841 0.038245 0.041902 -0.023762 1.098062 -5.257531 57.137801
02842 0.037803 0.044518 -0.008532 1.098601 -5.257629 57.138098
02843 0.043838 0.031795 0.008039 1.098640 -5.257752 57.137983
02844 0.036052 0.057092 0.006976 1.098681 -5.257621 57.139625
02845 0.039384 0.034532 0.007790 1.098371 -5.257596 57.139673
02846 0.016176 0.050334 -0.010721 1.098625 -5.257276 57.139693
02847 0.042256 0.067201 0.004923 1.098831 -5.256866 57.140001
02848 0.050697 0.051928 0.013469 1.098760 -5.256828 57.141701
02849 0.053836 0.042028 0.001204 1.098502 -5.256453 57.142009
02850 0.045247 0.045867 0.008599 1.099071 -5.256106 57.141911
02851 0.046043 0.058401 -0.004578 1.099101 -5.255665 57.142008
02852 0.054271 0.067097 0.011899 1.098511 -5.255266 57.143727
02853 0.032281 0.049075 0.016681 1.098452 -5.254740 57.144140
02854 0.022397 0.057609 -0.004367 1.098541 -5.254235 57.144260
02855 0.040158 0.042146 -0.015522 1.098698 -5.253944 57.144438
02856 0.046086 0.048738 -0.009365 1.098371 -5.253489 57.146180
02857 0.049852 0.036604 0.014481 1.097955 -5.253463 57.146593
02858 0.030008 0.042186 0.003982 1.098223 -5.253475 57.147017
02859 0.036082 0.029368 -0.010547 1.098596 -5.253044 57.147046
02860 0.035158 0.051815 -0.009491 1.098512 -5.253504 57.148675
02861 0.056070 0.054346 0.003619 1.098738 -5.253224 57.148540
02862 0.047420 0.035254 0.003115 1.098519 -5.253200 57.148170
02863 0.041093 0.061165 -0.009546 1.098960 -5.253595 57.148347
02864 0.020681 0.054142 -0.003858 1.099235 -5.253324 57.150413
02865 0.046679 0.043285 0.007069 1.099590 -5.253884 57.151006
02866 0.044534 0.023101 0.003423 1.099609 -5.253436 57.151060
02867 0.048458 0.043457 -0.003467 1.099633 -5.253760 57.151112
02868 0.037925 0.064825 -0.011239 1.099789 -5.253716 57.153395
02869 0.052380 0.041706 0.013124 1.099748 -5.253325 57.153389
02870 0.029860 0.059767 0.006439 1.099938 -5.252497 57.153436
02871 0.046554 0.041781 0.021708 1.100015 -5.252399 57.153328
02872 0.047357 0.055116 -0.010362 1.099685 -5.252267 57.155232
02873 0.037923 0.050590 -0.002750 1.099383 -5.251889 57.155385
02874 0.052414 0.040200 0.001021 1.099907 -5.252008 57.155468
02875 0.041553 0.030471 0.012454 1.100248 -5.252499 57.155783
02876 0.049269 0.036479 -0.003331 1.100339 -5.252501 57.157842
02877 0.045306 0.041421 -0.003797 1.100130 -5.252663 57.157508
02878 0.045547 0.059951 0.004258 1.100375 -5.252716 57.157580
02879 0.033172 0.036880 0.000594 1.100336 -5.252568 57.157742
02880 0.042717 0.045434 0.003777 1.100365 -5.252497 57.159726
02881 0.052786 0.052310 -0.006064 1.100243 -5.252135 57.159669
02882 0.036587 0.045213 -0.011957 1.100418 -5.251654 57.159536
02883 0.055329 0.048831 0.009988 1.100621 -5.251272 57.159686
02884 0.039986 0.049290 0.020997 1.100710 -5.251010 57.161866
02885 0.040732 0.057478 0.012946 1.100445 -5.250684 57.161960
02886 0.029894 0.040850 -0.006838 1.100116 -5.250678 57.162579
02887 0.033719 0.053400 0.006907 1.099600 -5.250282 57.162718
02888 0.036998 0.031545 0.004550 1.099350 -5.250250 57.164559
02889 0.023854 0.048718 0.004105 1.099531 -5.250208 57.164650
02890 0.038936 0.055726 -0.000210 1.099614 -5.250214 57.165067
02891 0.021054 0.062133 0.019291 1.098955 -5.250395 57.165605
02892 0.027557 0.047951 0.019924 1.098618 -5.250812 57.167542
02893 0.044590 0.052298 0.021357 1.098501 -5.250708 57.167804
02894 0.050847 0.049348 -0.003570 1.098160 -5.251063 57.168087
02895 0.029144 0.052328 -0.001379 1.098313 -5.251128 57.168557
02896 0.047734 0.052080 -0.000298 1.097702 -5.250930 57.170219
02897 0.030933 0.048396 -0.005429 1.096989 -5.250852 57.170610
02898 0.045136 0.051255 -0.010717 1.096216 -5.250621 57.171305
02899 0.027835 0.059389 -0.008864 1.096321 -5.250504 57.170900
02900 0.034644 0.052267 -0.006461 1.096441 -5.250297 57.172620
02901 0.061895 0.045859 0.011732 1.096174 -5.250166 57.172779
02902 0.043346 0.054161 0.003263 1.096617 -5.250182 57.172547
02903 0.030608 0.057811 -0.013988 1.096854 -5.250260 57.172888
02904 0.038243 0.061512 -0.004904 1.097319 -5.250172 57.175102
02905 0.036782 0.050852 0.022227 1.096958 -5.250325 57.175240
02906 0.044740 0.044611 0.012589 1.097653 -5.250444 57.175470
02907 0.035835 0.042438 -0.007093 1.097629 -5.249802 57.175659
02908 0.032867 0.040814 -0.000506 1.097196 -5.250352 57.178091
02909 0.035339 0.044401 -0.006600 1.097313 -5.250148 57.178645
02910 0.041528 0.045594 0.005176 1.097718 -5.249703 57.179059
02911 0.037435 0.038979 0.019951 1.098099 -5.249578 57.178648
02912 0.049741 0.036398 -0.000650 1.097988 -5.249450 57.180614
02913 0.032181 0.053417 0.003910 1.098280 -5.249120 57.180887
02914 0.042317 0.064537 0.001345 1.098365 -5.248992 57.180982
02915 0.042536 0.053815 0.017601 1.098327 -5.248712 57.181182
02916 0.042157 0.038864 -0.004584 1.098096 -5.248366 57.183149
02917 0.029523 0.040206 -0.022925 1.098026 -5.248260 57.183261
02918 0.043769 0.049122 -0.000255 1.098228 -5.248345 57.183559
02919 0.030334 0.030365 0.014150 1.098170 -5.248378 57.184002
02920 0.042206 0.055680 -0.005056 1.098254 -5.248005 57.186248
02921 0.028939 0.045115 0.002476 1.098297 -5.247762 57.186394
02922 0.039367 0.061181 -0.009695 1.098103 -5.248281 57.186668
02923 0.048898 0.048011 -0.008135 1.098590 -5.248222 57.186655
02924 0.049465 0.052785 -0.001038 1.098627 -5.248276 57.188892
02925 0.045310 0.042878 0.004630 1.098680 -5.248006 57.189296
02926 0.027107 0.032199 0.001684 1.098967 -5.247323 57.189273
02927 0.044275 0.050262 -0.004326 1.099009 -5.247103 57.189492
02928 0.049882 0.053372 0.002439 1.099155 -5.247382 57.191384
02929 0.041833 0.025525 0.022791 1.099391 -5.247475 57.191820
02930 0.029420 0.045015 0.006412 1.099322 -5.247554 57.192133
02931 0.039891 0.054368 -0.003268 1.099223 -5.247389 57.192255
02932 0.038598 0.054219 -0.002418 1.099246 -5.247144 57.194316
02933 0.048480 0.035560 -0.001566 1.099223 -5.247167 57.194270
02934 0.025977 0.049050 -0.006544 1.099259 -5.247552 57.194230
02935 0.030969 0.042188 0.001891 1.098815 -5.246788 57.194298
02936 0.049378 0.050957 -0.016150 1.099021 -5.246339 57.196450
02937 0.054527 0.041173 0.004446 1.099009 -5.245914 57.196619
02938 0.046866 0.063732 -0.012362 1.098584 -5.244911 57.196755
02939 0.038563 0.064310 -0.034124 1.099192 -5.244493 57.196596
02940 0.054765 0.062703 0.003867 1.099307 -5.244092 57.198465
02941 0.060188 0.040052 -0.003161 1.099609 -5.243734 57.198109
02942 0.037553 0.039292 -0.010395 1.099645 -5.242836 57.198307
02943 0.046281 0.053383 0.019556 1.099611 -5.242835 57.198049
02944 0.034188 0.032779 -0.020169 1.099607 -5.243292 57.200121
02945 0.039299 0.045992 -0.014437 1.100231 -5.243080 57.200385
02946 0.030052 0.061674 0.023840 1.100890 -5.242935 57.200531
02947 0.043097 0.043059 0.006016 1.101221 -5.242195 57.200540
02948 0.041338 0.083290 -0.013266 1.101519 -5.242228 57.202652
02949 0.041878 0.068353 0.024521 1.101951 -5.241866 57.202613
02950 0.038776 0.033814 0.009247 1.101981 -5.241629 57.202616
02951 0.051005 0.046639 0.005748 1.102377 -5.241556 57.202407
02952 0.032158 0.049901 0.000330 1.103000 -5.241640 57.204449
02953 0.010869 0.046317 -0.008671 1.103440 -5.241494 57.204580
02954 0.042230 0.052347 0.002147 1.103783 -5.241265 57.204311
02955 0.020039 0.054041 0.024113 1.103757 -5.241460 57.204578
02956 0.044887 0.049939 -0.004223 1.103301 -5.241387 57.206912
02957 0.026295 0.068342 -0.010035 1.103677 -5.241207 57.206920
02958 0.027149 0.042018 0.000753 1.103920 -5.240588 57.207134
02959 0.051370 0.043354 0.018662 1.103942 -5.240808 57.207827
02960 0.035333 0.040560 -0.015241 1.103754 -5.240638 57.210107
02961 0.050403 0.073599 -0.018530 1.103652 -5.240308 57.210446
02962 0.029887 0.037599 -0.017504 1.103710 -5.240474 57.210644
02963 0.049268 0.036111 -0.006301 1.103950 -5.240748 57.210707
02964 0.050175 0.031469 0.006227 1.104108 -5.240677 57.212254
02965 0.035805 0.042998 -0.022705 1.104253 -5.240121 57.212168
02966 0.054799 0.032785 0.010468 1.104103 -5.240253 57.211996
02967 0.053520 0.057603 0.013510 1.104432 -5.240365 57.211791
02968 0.043357 0.056391 0.008121 1.104464 -5.239955 57.214012
02969 0.048926 0.042504 -0.001484 1.104995 -5.239743 57.214540
02970 0.029024 0.055983 0.008327 1.104914 -5.239913 57.214640
02971 0.024207 0.036282 0.007469 1.104885 -5.239916 57.215195
02972 0.041412 0.050110 0.009257 1.104581 -5.239984 57.217561
02973 0.030004 0.035715 0.023950 1.104647 -5.240154 57.217856
02974 0.046411 0.042247 0.023828 1.104691 -5.240303 57.217926
02975 0.023482 0.059816 -0.007923 1.104470 -5.240051 57.218292
02976 0.043317 0.037088 0.005837 1.104857 -5.240172 57.220035
02977 0.058946 0.042752 0.006135 1.105023 -5.240104 57.220398
02978 0.035997 0.040922 0.006140 1.104796 -5.239997 57.220310
02979 0.042985 0.065497 0.012404 1.104683 -5.239994 57.220585
02980 0.039396 0.039138 -0.007742 1.104464 -5.240130 57.222647
02981 0.030280 0.018697 0.006422 1.104272 -5.240095 57.222886
02982 0.033216 0.046108 0.010164 1.104554 -5.239905 57.222733
02983 0.035035 0.051617 -0.001886 1.104721 -5.239983 57.222716
02984 0.032233 0.056492 -0.006393 1.104778 -5.239901 57.224293
02985 0.045171 0.048533 -0.000046 1.104611 -5.240136 57.224416
02986 0.046384 0.035359 0.003056 1.104832 -5.240042 57.225001
02987 0.026514 0.057573 0.014466 1.105046 -5.239966 57.224964
02988 0.029761 0.055276 0.008734 1.105090 -5.240556 57.226967
02989 0.038618 0.048396 -0.014565 1.104691 -5.240505 57.226756
02990 0.042132 0.041013 0.025729 1.105211 -5.240009 57.226901
02991 0.036974 0.040140 0.024537 1.105021 -5.239429 57.227097
02992 0.038723 0.054892 0.003480 1.105705 -5.239710 57.229003
02993 0.035246 0.058092 -0.014241 1.105295 -5.240009 57.228944
02994 0.038639 0.049383 0.026415 1.105181 -5.239927 57.229239
02995 0.041269 0.027202 0.029827 1.105209 -5.239995 57.229519
02996 0.049922 0.059412 -0.008460 1.105110 -5.240249 57.231472
02997 0.059746 0.047563 -0.009199 1.104913 -5.239955 57.231358
02998 0.034783 0.030781 0.016319 1.104928 -5.239670 57.231572
02999 0.052236 0.036978 -0.020295 1.104412 -5.239818 57.232072
03000 0.035212 0.051605 -0.011820 1.104163 -5.240057 57.234175
03001 0.050066 0.064577 -0.002804 1.104098 -5.240624 57.233906
03002 0.047856 0.061771 -0.007147 1.103955 -5.240646 57.234088
03003 0.038824 0.069465 -0.013745 1.104283 -5.240397 57.234426
03004 0.030909 0.048435 0.010302 1.104325 -5.240737 57.236746
03005 0.037936 0.042278 -0.014475 1.104098 -5.240785 57.236929
03006 0.039715 0.055431 -0.019686 1.103578 -5.240610 57.236894
03007 0.033814 0.044183 0.019552 1.103255 -5.240631 57.237098
03008 0.045090 0.043032 0.000482 1.103471 -5.240715 57.238871
03009 0.050299 0.046876 0.018444 1.103117 -5.240495 57.238914
03010 0.046146 0.055285 0.009282 1.102621 -5.241145 57.239086
03011 0.020369 0.046165 -0.012376 1.102442 -5.240992 57.238999
03012 0.041806 0.035146 0.006823 1.102705 -5.241132 57.240923
03013 0.062113 0.058746 0.013700 1.103035 -5.241797 57.240872
03014 0.033864 0.043179 -0.028523 1.102881 -5.241942 57.241284
03015 0.028144 0.035585 0.012877 1.102547 -5.241571 57.241349
03016 0.039470 0.039937 0.011770 1.102458 -5.241769 57.242983
03017 0.041298 0.038680 -0.021259 1.101967 -5.241544 57.243117
03018 0.039185 0.036791 0.012505 1.101970 -5.241224 57.243177
03019 0.055489 0.059369 0.001730 1.101744 -5.240912 57.243195
03020 0.033657 0.055500 -0.039538 1.101601 -5.241114 57.244985
03021 0.027666 0.038578 0.015242 1.101789 -5.240821 57.245230
03022 0.042180 0.040061 0.007569 1.101800 -5.240727 57.245368
03023 0.051365 0.061881 -0.031974 1.101850 -5.240790 57.245634
03024 0.032898 0.048842 0.008605 1.102198 -5.240775 57.247218
03025 0.057860 0.043499 0.007217 1.101830 -5.240625 57.247624
03026 0.052862 0.041274 -0.013353 1.101888 -5.240612 57.247596
03027 0.046235 0.043408 0.022031 1.101931 -5.240646 57.247495
03028 0.021750 0.053186 -0.006875 1.102143 -5.241003 57.248944
03029 0.042394 0.076418 -0.018620 1.101963 -5.240779 57.248821
03030 0.029366 0.044449 0.031113 1.102294 -5.240616 57.249126
03031 0.052067 0.050022 0.009109 1.102458 -5.240700 57.249381
03032 0.046400 0.065599 -0.012999 1.102226 -5.240494 57.251200
03033 0.016045 0.037285 0.010676 1.101760 -5.239909 57.251097
03034 0.024129 0.065123 0.007488 1.101932 -5.239577 57.251105
03035 0.041442 0.057637 0.003166 1.101953 -5.239205 57.251182
03036 0.044204 0.037270 0.022405 1.102084 -5.239261 57.253517
03037 0.009746 0.059551 0.000506 1.102060 -5.239356 57.253509
03038 0.034800 0.047680 -0.029250 1.101935 -5.239208 57.253729
03039 0.052131 0.037241 0.040496 1.101808 -5.238790 57.253958
03040 0.067563 0.046925 -0.004433 1.101953 -5.238549 57.255794
03041 0.037165 0.056520 -0.015411 1.101165 -5.238362 57.256043
03042 0.028608 0.059567 0.003956 1.101222 -5.237819 57.256713
03043 0.050857 0.054430 0.001959 1.101290 -5.238305 57.257127
03044 0.054683 0.048507 -0.017636 1.101135 -5.238270 57.258782
03045 0.036111 0.039694 0.006943 1.101102 -5.237577 57.259121
03046 0.049379 0.037494 -0.015190 1.102094 -5.237760 57.259300
03047 0.043545 0.051190 -0.010880 1.102622 -5.237638 57.259195
03048 0.028705 0.038333 0.016714 1.102851 -5.237672 57.261275
03049 0.046115 0.046278 -0.009408 1.103149 -5.237340 57.261176
03050 0.051994 0.032367 -0.016867 1.103462 -5.237549 57.261181
03051 0.047366 0.056634 -0.000434 1.103534 -5.237417 57.261308
03052 0.068545 0.046963 -0.001005 1.103424 -5.237778 57.263499
03053 0.043145 0.054856 0.011361 1.103927 -5.237372 57.263921
03054 0.047784 0.048567 0.012609 1.104069 -5.237002 57.263814
03055 0.043009 0.057599 0.006558 1.104064 -5.236959 57.263656
03056 0.024383 0.054985 -0.001927 1.104660 -5.236965 57.265141
03057 0.048520 0.034971 0.004208 1.104672 -5.236759 57.265328
03058 0.052979 0.050602 -0.009766 1.105130 -5.236842 57.265719
03059 0.049699 0.061514 -0.001231 1.105204 -5.236844 57.265632
03060 0.036975 0.046140 -0.004173 1.105591 -5.236817 57.267539
03061 0.042949 0.044908 -0.012780 1.105420 -5.236585 57.267800
03062 0.041228 0.054690 0.007110 1.105001 -5.236870 57.267891
03063 0.026881 0.044120 0.002405 1.105159 -5.237063 57.267715
03064 0.028870 0.056960 0.007358 1.105020 -5.237341 57.269798
03065 0.028534 0.056221 0.007414 1.105130 -5.236685 57.270076
03066 0.051037 0.046260 0.011295 1.105392 -5.236960 57.270026
03067 0.033246 0.033682 0.007510 1.105406 -5.236432 57.270136
03068 0.037424 0.041034 -0.008677 1.105747 -5.236755 57.271915
03069 0.036010 0.050998 -0.002259 1.105553 -5.236087 57.272204
03070 0.055691 0.040469 0.001888 1.105105 -5.236742 57.272072
03071 0.050130 0.041238 0.000509 1.105019 -5.237279 57.272650
03072 0.031979 0.033736 -0.003050 1.105087 -5.237296 57.274812
03073 0.020361 0.041138 -0.001184 1.104642 -5.237310 57.274869
03074 0.037523 0.066737 0.024457 1.104749 -5.237703 57.275626
03075 0.049465 0.057899 0.032606 1.104193 -5.237801 57.275737
03076 0.067328 0.046877 0.010417 1.104203 -5.237794 57.277757
03077 0.055380 0.047979 0.011005 1.104153 -5.237907 57.277876
03078 0.031633 0.056333 0.004243 1.104269 -5.237978 57.277931
03079 0.055498 0.037428 0.010397 1.104734 -5.237825 57.277920
03080 0.048857 0.057557 0.003053 1.104517 -5.237655 57.280045
03081 0.036851 0.065730 -0.001445 1.104210 -5.237660 57.280445
03082 0.037026 0.036860 -0.001255 1.104859 -5.237920 57.280152
03083 0.048225 0.009866 -0.000014 1.104546 -5.238060 57.280072
03084 0.055656 0.065904 0.012150 1.104692 -5.237702 57.281874
03085 0.057383 0.065933 -0.007360 1.104137 -5.237518 57.281993
03086 0.037229 0.040616 0.000028 1.104481 -5.237710 57.282247
03087 0.044840 0.049675 -0.001128 1.104763 -5.237608 57.282485
03088 0.042423 0.043705 0.007393 1.105158 -5.237433 57.284334
03089 0.033794 0.041621 0.006371 1.104891 -5.237286 57.284594
03090 0.037614 0.042018 -0.009178 1.104824 -5.237194 57.284866
03091 0.032591 0.042460 -0.019316 1.104928 -5.237148 57.284804
03092 0.054678 0.057595 -0.003588 1.104997 -5.237053 57.286465
03093 0.041982 0.045706 0.011830 1.105252 -5.236826 57.286529
03094 0.049694 0.046305 0.008302 1.105352 -5.236461 57.286388
03095 0.035934 0.035715 0.002091 1.105116 -5.235830 57.286704
03096 0.040535 0.028519 0.005208 1.104936 -5.235855 57.288986
03097 0.048942 0.039670 0.008279 1.104586 -5.235657 57.289068
03098 0.036770 0.041067 0.001837 1.104677 -5.235281 57.289201
03099 0.039648 0.045199 -0.023113 1.104726 -5.235180 57.289126
03100 0.046024 0.049082 -0.012888 1.105056 -5.235252 57.291277
03101 0.040874 0.058910 0.010593 1.104925 -5.234965 57.291167
03102 0.039911 0.055147 0.001892 1.105352 -5.234584 57.291172
03103 0.035780 0.056337 -0.009417 1.105393 -5.234685 57.291792
03104 0.031054 0.040729 0.000195 1.105406 -5.234606 57.293855
03105 0.035591 0.064105 -0.008531 1.105419 -5.234519 57.294113
03106 0.064985 0.043872 -0.007271 1.105363 -5.234231 57.294706
03107 0.052586 0.034010 0.001844 1.104734 -5.234168 57.294981
03108 0.038237 0.060649 -0.017681 1.104870 -5.234209 57.296873
03109 0.036264 0.047462 0.002384 1.105305 -5.233963 57.297095
03110 0.024860 0.035151 0.018179 1.105525 -5.234604 57.296935
03111 0.037316 0.055505 0.002733 1.106031 -5.234839 57.297114
03112 0.035810 0.039646 0.000052 1.105942 -5.235066 57.299014
03113 0.027575 0.045789 0.006804 1.105917 -5.234941 57.298871
03114 0.033973 0.041764 0.002542 1.105973 -5.234712 57.299003
03115 0.044956 0.044843 0.024841 1.105763 -5.234381 57.299151
03116 0.049655 0.050056 -0.008258 1.105906 -5.234583 57.301437
03117 0.046100 0.051514 0.001866 1.106505 -5.233634 57.301639
03118 0.036151 0.043507 0.009041 1.106595 -5.233140 57.302334
03119 0.029493 0.064281 0.032806 1.106495 -5.232734 57.302477
03120 0.028442 0.050454 0.014153 1.106550 -5.233018 57.304509
03121 0.036756 0.064780 -0.000814 1.106574 -5.233034 57.304266
03122 0.032147 0.058788 0.003866 1.106536 -5.232717 57.304157
03123 0.035544 0.044911 0.006377 1.106603 -5.232508 57.304160
03124 0.032491 0.042401 0.016732 1.106258 -5.232301 57.306000
03125 0.022546 0.038510 0.002813 1.106363 -5.231933 57.306322
03126 0.021311 0.045764 0.005100 1.106598 -5.231392 57.306205
03127 0.015488 0.046518 0.013308 1.106546 -5.231461 57.306504
03128 0.041369 0.062857 0.005969 1.106457 -5.231573 57.308620
03129 0.060976 0.035680 0.002875 1.106196 -5.231554 57.308908
03130 0.043847 0.039230 -0.012086 1.106291 -5.231530 57.309315
03131 0.036855 0.050243 -0.008648 1.106352 -5.231457 57.309818
