// General information: 
//  MT Manager version: 2020.0.2 
//  XDA version: 2020.0.2 build 5355 rev 106296 built on 2020-10-15
// Device information: 
//  DeviceId: 008002103C
//  ProductCode: MTi-680G-8A1G6
//  Firmware Version: 1.2.2
//  Hardware Version: 1.0.0
// Device settings: 
//  Filter Profile: General_RTK(24.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
// PacketCounter FreeAcc_E FreeAcc_N FreeAcc_U
07456 -0.272987 0.045538 -0.166475
07457 -0.280761 0.031003 -0.186745
07458 -0.298245 0.042466 -0.171496
07459 -0.271613 0.036576 -0.178612
07460 -0.265724 0.050039 -0.142964
07461 -0.214986 0.045354 -0.117183
07462 -0.180450 0.026381 -0.111089
07463 -0.172510 0.026281 -0.049363
07464 -0.129846 0.044915 -0.027824
07465 -0.120498 0.007791 -0.023291
07466 -0.098682 -0.002747 -0.025181
07467 -0.094589 -0.004424 -0.024854
07468 -0.045378 -0.020105 -0.011750
07469 -0.029151 -0.022180 -0.020805
07470 -0.004653 -0.015797 -0.017940
07471 0.040479 -0.009514 0.004585
07472 0.078079 -0.002583 -0.001248
07473 0.101612 0.016347 0.012011
07474 0.088087 0.019078 0.023340
07475 0.072301 0.023545 0.030389
07476 0.086467 -0.000459 0.021246
07477 0.093094 -0.031915 -0.016793
07478 0.091573 -0.039670 -0.021878
07479 0.077986 -0.054291 -0.033241
07480 0.083701 -0.048958 -0.054018
07481 0.073519 -0.039145 -0.047819
07482 0.061455 -0.029079 -0.022840
07483 0.065375 -0.057871 0.016857
07484 0.060785 -0.026022 0.068511
07485 0.063445 -0.051539 0.124396
07486 0.094562 -0.049551 0.154041
07487 0.092535 -0.048487 0.214184
07488 0.135487 -0.071309 0.253827
07489 0.120258 -0.051882 0.310394
07490 0.140485 -0.068165 0.317378
07491 0.132057 -0.107221 0.325119
07492 0.127655 -0.144617 0.320349
07493 0.122912 -0.175162 0.289581
07494 0.084676 -0.212014 0.241016
07495 0.062307 -0.227582 0.202197
07496 0.041261 -0.235465 0.166162
07497 0.011694 -0.211109 0.152011
07498 -0.003483 -0.198664 0.174233
07499 -0.040147 -0.167543 0.163977
07500 -0.043298 -0.169772 0.133395
07501 -0.062324 -0.137274 0.081109
07502 -0.079746 -0.098384 0.070232
07503 -0.086092 -0.041027 0.040684
07504 -0.084874 -0.029195 0.014871
07505 -0.109565 -0.013112 0.024540
07506 -0.128029 0.026636 0.022626
07507 -0.139544 0.050894 0.017436
07508 -0.148806 0.063506 0.013448
07509 -0.147214 0.069719 0.006774
07510 -0.161534 0.087055 0.004318
07511 -0.142197 0.093009 0.013744
07512 -0.166662 0.095998 0.043880
07513 -0.138923 0.112693 0.059648
07514 -0.104652 0.103392 0.057491
07515 -0.070731 0.114893 0.042104
07516 -0.083266 0.119827 0.026643
07517 -0.078538 0.096030 0.037484
07518 -0.066304 0.085151 0.052810
07519 -0.024227 0.104354 0.057449
07520 -0.034021 0.082232 0.042107
07521 -0.011415 0.065000 0.036653
07522 -0.029314 0.071349 0.035085
07523 -0.009140 0.051404 0.043308
07524 -0.013457 0.054796 0.080025
07525 0.006749 0.046744 0.060858
07526 0.000692 0.025307 0.057276
07527 -0.029398 0.014589 0.085646
07528 -0.044549 0.023124 0.088359
07529 -0.076442 0.038614 0.082456
07530 -0.065552 0.032566 0.073815
07531 -0.071212 0.058391 0.097000
07532 -0.051754 0.092371 0.132620
07533 -0.051916 0.082159 0.115528
07534 -0.068423 0.109002 0.122748
07535 -0.091955 0.107680 0.109366
07536 -0.108159 0.102301 0.084134
07537 -0.130984 0.110058 0.058349
07538 -0.154477 0.088390 0.046414
07539 -0.172808 0.067260 -0.007185
07540 -0.168952 0.052485 -0.007805
07541 -0.183371 0.025577 -0.033735
07542 -0.207193 0.023984 -0.031423
07543 -0.208043 0.005772 -0.027693
07544 -0.222504 -0.004805 -0.010848
07545 -0.187385 -0.018206 0.015586
07546 -0.151346 -0.045220 0.059766
07547 -0.128567 -0.065219 0.090264
07548 -0.107384 -0.051708 0.106231
07549 -0.094838 -0.078683 0.137358
07550 -0.056957 -0.103960 0.138930
07551 -0.064341 -0.112025 0.177332
07552 -0.066360 -0.122887 0.204023
07553 -0.042000 -0.134614 0.204622
07554 -0.038147 -0.172455 0.206138
07555 -0.041691 -0.161299 0.182436
07556 -0.019458 -0.196035 0.165740
07557 -0.003487 -0.191221 0.166708
07558 0.029319 -0.188411 0.191339
07559 0.049863 -0.170570 0.231076
07560 0.101521 -0.132453 0.212076
07561 0.105504 -0.112805 0.227762
07562 0.106646 -0.112151 0.195833
07563 0.056397 -0.086335 0.217796
07564 0.165468 -0.024488 0.211492
07565 0.172317 -0.046599 0.235804
07566 0.156633 -0.028699 0.191548
07567 0.149759 0.038321 0.171171
07568 0.165668 0.037615 0.169717
07569 0.137298 0.013656 0.114633
07570 0.120020 0.052733 0.087496
07571 0.130426 0.025734 0.080853
07572 0.116198 -0.010115 0.058874
07573 0.123417 -0.000840 0.058857
07574 0.103967 -0.021600 0.027385
07575 0.109814 -0.030374 0.035985
07576 0.096019 -0.018848 0.048406
07577 0.106326 -0.034159 0.045627
07578 0.095767 -0.070888 0.037191
07579 0.099593 -0.089757 0.063659
07580 0.062076 -0.109535 0.066174
07581 0.106215 -0.105871 0.029429
07582 0.089203 -0.118774 0.015560
07583 0.114800 -0.129888 -0.001888
07584 0.118392 -0.119366 -0.029607
07585 0.098190 -0.127980 -0.022341
07586 0.111370 -0.159124 -0.030257
07587 0.138653 -0.153370 -0.042531
07588 0.138212 -0.154971 -0.050012
07589 0.153110 -0.151344 -0.042389
07590 0.142314 -0.150554 -0.025824
07591 0.164329 -0.118820 -0.011406
07592 0.163493 -0.089976 -0.013323
07593 0.150059 -0.079662 0.020420
07594 0.148914 -0.045325 0.069632
07595 0.136683 -0.032599 0.076750
07596 0.142051 -0.011758 0.082681
07597 0.130428 0.013834 0.103509
07598 0.111292 0.019597 0.101370
07599 0.095211 0.020388 0.081148
07600 0.075966 0.013795 0.073083
07601 0.070514 -0.001883 0.049019
07602 0.080509 -0.013236 0.019314
07603 0.068473 -0.000819 -0.002955
07604 0.077352 -0.014479 0.016213
07605 0.066357 -0.027577 0.024942
07606 0.076106 -0.040834 0.035928
07607 0.085092 -0.038505 0.029512
07608 0.062670 -0.026160 0.058203
07609 0.075434 -0.044374 0.074054
07610 0.109094 -0.051876 0.049077
07611 0.119814 -0.045305 0.075336
07612 0.109800 -0.047261 0.093551
07613 0.108637 -0.053321 0.081927
07614 0.108320 -0.067360 0.079729
07615 0.108225 -0.065128 0.081834
07616 0.137015 -0.130132 0.068952
07617 0.149018 -0.132613 0.062660
07618 0.171191 -0.158675 0.034063
07619 0.184411 -0.150814 -0.019670
07620 0.172001 -0.142076 -0.061440
07621 0.160441 -0.151482 -0.109325
07622 0.163221 -0.139796 -0.124816
07623 0.144407 -0.153337 -0.134066
07624 0.135922 -0.158492 -0.164085
07625 0.123929 -0.138192 -0.204601
07626 0.095316 -0.126836 -0.201765
07627 0.084820 -0.110056 -0.199020
07628 0.076532 -0.132155 -0.148415
07629 0.036999 -0.092635 -0.151908
07630 0.053321 -0.042555 -0.180471
07631 0.038830 -0.011098 -0.162399
07632 0.042254 -0.027671 -0.119351
07633 0.031586 0.003113 -0.085029
07634 0.021501 0.041931 -0.056231
07635 0.004463 0.051880 -0.050330
07636 -0.006011 0.033838 -0.041449
07637 0.007484 0.040470 -0.034560
07638 0.001805 0.017876 -0.010662
07639 -0.013499 0.029852 0.028614
07640 -0.044443 0.020336 -0.016906
07641 -0.050046 -0.031769 -0.127576
07642 -0.058229 -0.059291 -0.161193
07643 -0.072920 -0.026120 -0.140204
07644 -0.079018 -0.018745 -0.139711
07645 -0.043360 -0.028754 -0.163415
07646 -0.037277 -0.010239 -0.139562
07647 -0.002502 -0.013506 -0.127668
07648 -0.013182 0.000008 -0.147800
07649 -0.023299 0.007661 -0.154620
07650 -0.018047 0.019492 -0.147628
07651 -0.026888 0.014759 -0.136663
07652 -0.034659 0.041521 -0.154620
07653 -0.050112 0.065103 -0.170253
07654 -0.059209 0.086024 -0.146574
07655 -0.074737 0.110529 -0.149672
07656 -0.059019 0.159909 -0.133282
07657 -0.066900 0.161953 -0.116885
07658 -0.067825 0.173732 -0.130257
07659 -0.071252 0.218798 -0.145038
07660 -0.063841 0.221247 -0.116431
07661 -0.083364 0.194393 -0.162601
07662 -0.066243 0.217509 -0.230659
07663 -0.068089 0.197514 -0.234702
07664 -0.066859 0.201044 -0.185874
07665 -0.072636 0.184794 -0.185696
07666 -0.049739 0.170551 -0.201109
07667 -0.042705 0.154409 -0.214160
07668 -0.027452 0.137424 -0.181782
07669 0.004417 0.110004 -0.164030
07670 0.005256 0.065904 -0.174296
07671 0.039615 0.038940 -0.134089
07672 0.022526 0.013833 -0.138936
07673 0.049363 -0.010793 -0.132954
07674 0.057336 -0.050494 -0.170689
07675 0.053485 -0.057035 -0.175626
07676 0.038277 -0.074923 -0.189651
07677 0.066517 -0.064386 -0.194726
07678 0.041203 -0.061985 -0.190872
07679 0.028369 -0.063767 -0.199100
07680 0.020881 -0.032913 -0.186332
07681 0.002065 -0.048536 -0.192324
07682 0.002570 -0.038071 -0.205638
07683 -0.005420 -0.009045 -0.203275
07684 0.004628 0.007561 -0.178611
07685 0.000338 0.052055 -0.176615
07686 -0.008069 0.066083 -0.139259
07687 -0.006601 0.092044 -0.136523
07688 -0.011770 0.138210 -0.120549
07689 -0.017863 0.160104 -0.129983
07690 -0.007956 0.170309 -0.117993
07691 -0.001839 0.169589 -0.133531
07692 -0.027105 0.158781 -0.162308
07693 -0.036445 0.134582 -0.178414
07694 -0.030948 0.096415 -0.225344
07695 -0.012499 0.064397 -0.266685
07696 -0.041543 0.038739 -0.319190
07697 -0.062189 -0.022268 -0.387449
07698 -0.049033 -0.043140 -0.451483
07699 0.001885 -0.069895 -0.454506
07700 0.031397 -0.083243 -0.472644
07701 -0.045183 -0.076957 -0.492791
07702 -0.004207 -0.063773 -0.503137
07703 0.017260 -0.140544 -0.458357
07704 -0.027769 -0.141259 -0.337712
07705 -0.003087 -0.065560 -0.410042
07706 -0.009546 -0.045078 -0.431199
07707 -0.024860 -0.051731 -0.333829
07708 -0.032993 -0.038533 -0.228407
07709 -0.027047 -0.032117 -0.165481
07710 -0.030392 0.019993 -0.134778
07711 -0.023882 0.032075 -0.068394
07712 -0.005610 0.041927 -0.005413
07713 0.004622 0.049041 0.040532
07714 -0.007628 0.079892 0.027300
07715 -0.019191 0.088254 -0.005725
07716 -0.049509 0.068688 -0.022634
07717 -0.086855 0.062251 -0.066097
07718 -0.115927 0.061447 -0.078255
07719 -0.100804 0.079421 -0.153771
07720 -0.086975 0.071531 -0.145417
07721 -0.104557 0.041429 -0.160276
07722 -0.078558 0.046305 -0.195862
07723 -0.060140 0.078883 -0.240994
07724 -0.037027 0.062503 -0.270866
07725 -0.049531 0.056280 -0.239902
07726 -0.037021 0.023586 -0.257394
07727 0.001958 -0.008371 -0.258600
07728 0.012920 -0.035381 -0.207605
07729 0.029267 -0.031523 -0.182947
07730 0.041678 -0.031725 -0.168286
07731 0.031818 -0.037300 -0.159430
07732 0.037359 -0.034879 -0.152567
07733 0.043537 -0.031515 -0.160027
07734 0.054761 -0.019744 -0.139372
07735 -0.069312 -0.028886 -0.158272
07736 0.064934 0.014559 -0.146474
07737 0.086485 0.039834 -0.019469
07738 0.003116 -0.019577 -0.069661
07739 -0.037019 0.107810 -0.283700
07740 -0.004527 0.160604 -0.341497
07741 -0.063045 0.105046 -0.171561
07742 -0.080316 0.108554 -0.106646
07743 -0.042035 0.204832 -0.173482
07744 -0.089171 0.199088 -0.175424
07745 -0.110830 0.198900 -0.166095
07746 -0.147686 0.242688 -0.199996
07747 -0.107382 0.263777 -0.216710
07748 -0.149090 0.246408 -0.222486
07749 -0.167933 0.259527 -0.212762
07750 -0.183977 0.277314 -0.285454
07751 -0.163680 0.278969 -0.304440
07752 -0.196917 0.266158 -0.325995
07753 -0.193985 0.250150 -0.322467
07754 -0.144151 0.222579 -0.333436
07755 -0.127978 0.240438 -0.321131
07756 -0.130046 0.191135 -0.276147
07757 -0.085695 0.164999 -0.275501
07758 -0.082352 0.159911 -0.257294
07759 -0.051421 0.144608 -0.222317
07760 -0.039345 0.098836 -0.186243
07761 -0.034305 0.092650 -0.133613
07762 -0.016378 0.073784 -0.104012
07763 0.007968 0.055713 -0.086139
07764 0.021435 0.025805 -0.087473
07765 0.034005 0.036032 -0.086435
07766 0.050172 0.020541 -0.068421
07767 0.041671 0.016101 -0.028895
07768 0.014214 0.027774 -0.007527
07769 0.029994 0.020466 0.008989
07770 0.034211 0.038704 0.053466
07771 0.023401 0.055031 0.082401
07772 0.011674 0.059237 0.058171
07773 -0.025647 0.065944 0.040092
07774 -0.013323 0.097221 0.051014
07775 -0.015457 0.109065 0.035421
07776 -0.022916 0.101342 0.042131
07777 -0.034949 0.105344 0.055287
07778 -0.013652 0.095522 0.038837
07779 -0.017680 0.104218 0.039827
07780 -0.019040 0.106009 0.032357
07781 -0.017121 0.094421 0.018511
07782 -0.021218 0.086372 -0.014589
07783 -0.030329 0.087476 -0.042796
07784 -0.015638 0.082565 -0.021211
07785 -0.014596 0.046211 -0.008300
07786 0.004710 0.019517 -0.019687
07787 -0.005222 0.015690 -0.007993
07788 0.032290 -0.015882 0.002332
07789 0.041721 -0.032125 -0.008366
07790 0.045292 -0.075238 -0.014959
07791 0.054965 -0.084705 -0.002347
07792 0.044996 -0.076745 0.004728
07793 0.053210 -0.101821 0.006721
07794 0.077530 -0.126358 0.026110
07795 0.038217 -0.113130 0.033815
07796 0.043466 -0.116625 0.043523
07797 0.049774 -0.122921 0.052918
07798 0.033809 -0.145701 0.084572
07799 0.027253 -0.132184 0.087041
07800 0.016207 -0.138977 0.100874
07801 0.018732 -0.140079 0.112827
07802 0.012782 -0.132514 0.119159
07803 0.038955 -0.139235 0.124084
07804 0.026123 -0.134542 0.121208
07805 0.050511 -0.138411 0.137874
07806 0.047332 -0.138487 0.117071
07807 0.055819 -0.134994 0.097733
07808 0.050263 -0.137823 0.154064
07809 0.063509 -0.118490 0.160896
07810 0.046031 -0.136374 0.171912
07811 0.035620 -0.136312 0.171470
07812 0.041877 -0.112633 0.168725
07813 0.022836 -0.088851 0.196342
07814 0.041332 -0.074974 0.186372
07815 0.042446 -0.084273 0.188310
07816 0.054358 -0.053583 0.177493
07817 0.039143 -0.057234 0.188466
07818 0.045546 -0.037690 0.188337
07819 0.060227 -0.010102 0.157040
07820 0.052597 -0.030555 0.130003
07821 0.042455 -0.021602 0.107576
07822 0.061711 -0.025175 0.099041
07823 0.030251 -0.004578 0.050188
07824 0.023830 -0.009128 0.021551
07825 0.025022 -0.009419 -0.002379
07826 0.023345 -0.006198 -0.004564
07827 0.033543 0.011246 -0.010996
07828 0.043462 -0.008322 0.029715
07829 0.059752 -0.009975 0.051822
07830 0.074806 -0.006795 0.042827
07831 0.077543 -0.017783 0.074822
07832 0.071315 -0.024426 0.062379
07833 0.082192 -0.060393 0.069160
07834 0.078579 -0.083016 0.092516
07835 0.087229 -0.090267 0.110603
07836 0.085333 -0.094871 0.094192
07837 0.083355 -0.082144 0.103661
07838 0.093986 -0.072509 0.108515
07839 0.064515 -0.076133 0.117185
07840 0.061739 -0.047462 0.114065
07841 0.074668 -0.042722 0.110071
07842 0.061463 -0.033414 0.127839
07843 0.050929 -0.011891 0.149274
07844 0.064392 -0.013539 0.171683
07845 0.069415 -0.009265 0.151901
07846 0.055090 -0.010187 0.174007
07847 0.053635 0.014408 0.168718
07848 0.060334 0.025497 0.188692
07849 0.084541 0.021430 0.225535
07850 0.086086 0.013568 0.225260
07851 0.067265 0.039214 0.244714
07852 0.078103 0.046546 0.267895
07853 0.080117 0.050913 0.260195
07854 0.050119 0.041371 0.264008
07855 0.042540 0.029782 0.258635
07856 0.023682 -0.002507 0.235439
07857 -0.010325 -0.028027 0.229413
07858 0.000625 -0.048092 0.202947
07859 -0.041288 -0.055094 0.196206
07860 -0.043708 -0.070477 0.198023
07861 -0.052205 -0.100834 0.198292
07862 -0.052117 -0.096154 0.198666
07863 -0.075749 -0.102753 0.227376
07864 -0.083733 -0.097244 0.216434
07865 -0.044074 -0.112785 0.243942
07866 -0.108165 -0.151555 0.304975
07867 -0.105967 -0.093651 0.278543
07868 -0.089434 -0.053315 0.229255
07869 -0.123634 -0.089894 0.267540
07870 -0.147144 -0.072668 0.287813
07871 -0.160904 -0.018916 0.250225
07872 -0.145706 -0.026862 0.235414
07873 -0.155815 -0.030786 0.287682
07874 -0.162518 -0.032754 0.293714
07875 -0.149950 -0.015364 0.292645
07876 -0.153237 0.006972 0.282720
07877 -0.137916 -0.008731 0.265170
07878 -0.115550 -0.015206 0.289890
07879 -0.109214 -0.022762 0.251319
07880 -0.099582 -0.037402 0.237503
07881 -0.078365 -0.060853 0.199178
07882 -0.082194 -0.070669 0.175840
07883 -0.057933 -0.098712 0.161989
07884 -0.071332 -0.135044 0.149426
07885 -0.052858 -0.150354 0.134170
07886 -0.035836 -0.165376 0.129844
07887 -0.018692 -0.175781 0.140947
07888 -0.054785 -0.191330 0.142566
07889 -0.044072 -0.198063 0.127265
07890 -0.034173 -0.156317 0.109907
07891 -0.031935 -0.182073 0.139577
07892 -0.021318 -0.154543 0.179989
07893 -0.056593 -0.151348 0.188781
07894 -0.066312 -0.120081 0.211758
07895 -0.073782 -0.093215 0.250805
07896 -0.129498 -0.109638 0.228383
07897 -0.153465 -0.098390 0.197056
07898 -0.238322 -0.074390 0.179452
07899 -0.310941 -0.117289 0.123671
07900 -0.406765 -0.119549 0.014936
07901 -0.311052 -0.023074 -0.169467
07902 -0.283785 0.102531 -0.022550
07903 -0.277044 0.185578 0.362917
07904 -0.140137 0.201146 0.529192
07905 0.024981 0.125974 0.490919
07906 0.114672 0.045286 0.531907
07907 0.171460 -0.005769 0.499569
07908 0.173337 -0.012414 0.293573
07909 0.048500 0.038928 0.186714
07910 -0.098091 0.038340 0.135311
07911 -0.212410 -0.045498 -0.010997
07912 -0.268082 -0.045940 -0.172674
07913 -0.315493 -0.099686 -0.281112
07914 -0.299003 -0.055069 -0.320827
07915 -0.276358 -0.031633 -0.171749
07916 -0.242064 -0.061579 -0.123348
07917 -0.201640 -0.074919 -0.106086
07918 -0.169752 -0.125006 -0.115212
07919 -0.143269 -0.187937 -0.133091
07920 -0.112587 -0.172536 -0.172412
07921 -0.087536 -0.176301 -0.244034
07922 -0.083447 -0.188334 -0.268604
07923 -0.057801 -0.208214 -0.245582
07924 -0.071187 -0.208702 -0.227042
07925 -0.073942 -0.250123 -0.263825
07926 -0.080825 -0.244046 -0.257729
07927 -0.079984 -0.266292 -0.238691
07928 -0.082459 -0.254501 -0.218119
07929 -0.053898 -0.251850 -0.236773
07930 -0.060629 -0.255424 -0.279068
07931 -0.048672 -0.254200 -0.288970
07932 -0.017867 -0.231526 -0.287028
07933 -0.013354 -0.206216 -0.302494
07934 0.012702 -0.202485 -0.312712
07935 0.027970 -0.212274 -0.302057
07936 -0.000481 -0.226437 -0.274298
07937 0.007914 -0.188565 -0.255093
07938 0.009826 -0.190047 -0.205651
07939 -0.005638 -0.216418 -0.161166
07940 0.002998 -0.204169 -0.142059
07941 0.015674 -0.189395 -0.123038
07942 0.046747 -0.167121 -0.075603
07943 0.024462 -0.191963 -0.039941
07944 0.024671 -0.188600 -0.052115
07945 0.055385 -0.170269 -0.017722
07946 0.007976 -0.148672 0.003345
07947 0.003711 -0.133333 0.023547
07948 -0.012256 -0.172370 0.046174
07949 -0.038482 -0.178870 0.021568
07950 -0.052308 -0.196006 -0.028980
07951 -0.027080 -0.207385 -0.048009
07952 -0.042980 -0.219092 -0.051029
07953 -0.039280 -0.223727 -0.029525
07954 -0.049714 -0.237457 -0.054549
07955 -0.042837 -0.215276 -0.023212
07956 -0.058628 -0.215311 -0.010886
07957 -0.068780 -0.204701 -0.050718
07958 -0.051387 -0.173389 -0.138856
07959 -0.059238 -0.162277 -0.138098
07960 -0.061057 -0.179465 -0.154590
07961 -0.030982 -0.132253 -0.184114
07962 -0.053020 -0.119057 -0.220911
07963 -0.044924 -0.120747 -0.230943
07964 -0.052868 -0.120678 -0.280666
07965 -0.033806 -0.124140 -0.315405
07966 -0.025730 -0.121496 -0.309650
07967 -0.052380 -0.082526 -0.344290
07968 -0.058519 -0.066396 -0.389170
07969 -0.039226 -0.041805 -0.372705
07970 -0.064567 -0.027327 -0.360835
07971 -0.066371 -0.034035 -0.339631
07972 -0.049644 -0.034745 -0.335951
07973 -0.067222 -0.027284 -0.349440
07974 -0.075802 -0.028834 -0.329989
07975 -0.084220 0.003610 -0.319404
07976 -0.080059 0.023109 -0.321540
07977 -0.087793 0.027834 -0.309289
07978 -0.091590 0.038311 -0.280272
07979 -0.092939 0.043700 -0.243996
07980 -0.084693 0.044206 -0.193109
07981 -0.086738 0.052774 -0.168201
07982 -0.074728 0.070944 -0.168227
07983 -0.041989 0.037978 -0.177825
07984 -0.045103 0.041796 -0.205731
07985 -0.060939 0.055421 -0.210525
07986 -0.075922 0.033032 -0.254646
07987 -0.068225 0.041574 -0.267376
07988 -0.077629 0.043992 -0.257350
07989 -0.086476 0.052192 -0.255212
07990 -0.048808 0.027692 -0.283064
07991 -0.034061 0.006814 -0.300797
07992 -0.008132 -0.012250 -0.299064
07993 0.031784 -0.014291 -0.321621
07994 0.056721 -0.069004 -0.333540
07995 0.066418 -0.057007 -0.359007
07996 0.100162 -0.066823 -0.345975
07997 0.101288 -0.110268 -0.320562
07998 0.124048 -0.099080 -0.333930
07999 0.131265 -0.055491 -0.315062
08000 0.157893 -0.077062 -0.265960
08001 0.161781 -0.082341 -0.237631
08002 0.206129 -0.037214 -0.279677
08003 0.213291 -0.034549 -0.260399
08004 0.191655 -0.063040 -0.227482
08005 0.218996 -0.075910 -0.267603
08006 0.175305 -0.101667 -0.266260
08007 0.174451 -0.074065 -0.267755
08008 0.126873 -0.098978 -0.248213
08009 0.119273 -0.108924 -0.279110
08010 0.141070 -0.090278 -0.326942
08011 0.151249 -0.093135 -0.343881
08012 0.159244 -0.093191 -0.381516
08013 0.188717 -0.116462 -0.414776
08014 0.158681 -0.115893 -0.424527
08015 0.171205 -0.118681 -0.377739
08016 0.134859 -0.137722 -0.332481
08017 0.101898 -0.110646 -0.302177
08018 0.093489 -0.099753 -0.307748
08019 0.213018 -0.063166 -0.295363
08020 0.196324 -0.103255 -0.244851
08021 0.115323 -0.104578 -0.259074
08022 0.085040 -0.069024 -0.424990
08023 0.072089 -0.099239 -0.460592
08024 0.051688 -0.142051 -0.382101
08025 0.088746 -0.151295 -0.413143
08026 0.069895 -0.129461 -0.500339
08027 0.072321 -0.121940 -0.544979
08028 0.071808 -0.139877 -0.622545
08029 0.122900 -0.145210 -0.661469
08030 0.130716 -0.186848 -0.673463
08031 0.163354 -0.162313 -0.662019
08032 0.219978 -0.196921 -0.658098
08033 0.203810 -0.236721 -0.640506
08034 0.243180 -0.179025 -0.654421
08035 0.247011 -0.191916 -0.706547
08036 0.262153 -0.178956 -0.711958
08037 0.253191 -0.116047 -0.692911
08038 0.250629 -0.084195 -0.709440
08039 0.229573 -0.037625 -0.742118
08040 0.270734 -0.003484 -0.768291
08041 0.253791 0.023650 -0.732284
08042 0.230973 0.056081 -0.696750
08043 0.219515 0.095582 -0.694008
08044 0.215694 0.114313 -0.704140
08045 0.219924 0.158661 -0.718164
08046 0.191439 0.189002 -0.722497
08047 0.163329 0.197959 -0.733597
08048 0.163360 0.157969 -0.741874
08049 0.125179 0.140240 -0.714603
08050 0.119945 0.149305 -0.756679
08051 0.150864 0.123850 -0.766423
08052 0.153288 0.063307 -0.769426
08053 0.165730 0.074740 -0.767044
08054 0.170657 0.022014 -0.746953
08055 0.175213 0.035087 -0.725817
08056 0.187167 -0.035656 -0.688705
08057 0.260775 -0.023888 -0.692880
08058 0.264942 -0.028290 -0.633057
08059 0.243464 -0.060424 -0.590730
08060 0.259238 -0.027575 -0.589604
08061 0.257208 -0.012542 -0.616794
08062 0.288475 -0.020667 -0.589279
08063 0.265697 -0.031900 -0.575878
08064 0.272468 0.004391 -0.595264
08065 0.302183 0.018967 -0.620987
08066 0.313760 -0.012410 -0.569037
08067 0.347983 0.039615 -0.564577
08068 0.315291 0.009831 -0.587448
08069 0.355327 0.062974 -0.632959
08070 0.331584 0.071500 -0.676270
08071 0.312031 0.041751 -0.703292
08072 0.309601 0.112199 -0.734718
08073 0.280788 0.118907 -0.731552
08074 0.278095 0.088253 -0.796195
08075 0.261708 0.152246 -0.779282
08076 0.199885 0.164162 -0.736879
08077 0.257498 0.190108 -0.727764
08078 0.224937 0.181315 -0.727118
08079 0.173808 0.242516 -0.700088
08080 0.183875 0.316704 -0.645161
08081 0.192860 0.277533 -0.663064
08082 0.177859 0.286081 -0.622231
08083 0.143186 0.304410 -0.642855
08084 0.157780 0.303805 -0.672011
08085 0.156489 0.282506 -0.666030
08086 0.153418 0.275760 -0.634737
08087 0.162693 0.258948 -0.667533
08088 0.166825 0.231056 -0.656206
08089 0.188539 0.221477 -0.650310
08090 0.177355 0.186823 -0.626075
08091 0.172344 0.165700 -0.631971
08092 0.212086 0.162865 -0.597568
08093 0.220302 0.110044 -0.597942
08094 0.224851 0.097081 -0.578488
08095 0.211715 0.079054 -0.555422
08096 0.236839 0.044890 -0.585601
08097 0.249823 0.043102 -0.561127
08098 0.262653 0.028367 -0.571075
08099 0.226331 0.033473 -0.588856
08100 0.294845 0.067359 -0.586510
08101 0.263430 0.069369 -0.498762
08102 0.264499 0.103668 -0.428471
08103 0.272757 0.134378 -0.397421
08104 0.289457 0.145270 -0.392445
08105 0.264493 0.192289 -0.335860
08106 0.271393 0.265119 -0.324110
08107 0.249617 0.272932 -0.328084
08108 0.219171 0.267037 -0.305629
08109 0.224631 0.327934 -0.241374
08110 0.175625 0.332294 -0.226664
08111 0.150722 0.328156 -0.240989
08112 0.200598 0.362991 -0.259581
08113 0.170573 0.405717 -0.252164
08114 0.173143 0.425637 -0.249169
08115 0.160342 0.434444 -0.283824
08116 0.167233 0.394364 -0.284986
08117 0.140304 0.390559 -0.252122
08118 0.111815 0.384218 -0.219013
08119 0.102436 0.348846 -0.211411
08120 0.037844 0.320551 -0.223145
08121 -0.006667 0.270344 -0.248577
08122 -0.016162 0.287840 -0.303550
08123 -0.007710 0.279275 -0.288182
08124 -0.005928 0.242195 -0.243443
08125 0.004328 0.211620 -0.266922
08126 0.025102 0.226714 -0.349552
08127 0.025803 0.214237 -0.364147
08128 0.012323 0.188408 -0.347919
08129 0.003625 0.163959 -0.401618
08130 -0.000633 0.157876 -0.414719
08131 -0.005037 0.135101 -0.373822
08132 -0.030501 0.114310 -0.379522
08133 -0.001501 0.078283 -0.365768
08134 0.002237 0.099284 -0.352564
08135 0.018138 0.103479 -0.304326
08136 0.043335 0.107141 -0.266913
08137 0.046743 0.108460 -0.244408
08138 0.045146 0.105762 -0.214969
08139 0.044989 0.102155 -0.200758
08140 0.056961 0.115331 -0.188639
08141 0.041505 0.120024 -0.188152
08142 0.047896 0.098230 -0.167958
08143 0.065697 0.101316 -0.155526
08144 0.073810 0.119807 -0.134562
08145 0.079832 0.112337 -0.127747
08146 0.094658 0.119435 -0.091276
08147 0.088463 0.155341 -0.050218
08148 0.069210 0.132647 -0.055173
08149 0.086718 0.136796 -0.055217
08150 0.100321 0.135686 -0.063264
08151 0.084509 0.121419 -0.061407
08152 0.052990 0.160637 -0.045168
08153 0.079462 0.143870 -0.069653
08154 0.062949 0.154526 -0.049242
